,combination,sim
488,2017_11 TO EWDTT8PI,0.4791849430183026
232,CZQ57NCZ TO UQ4WC79E,0.4789745244988296
766,8M9FQCNU TO CDAJEXM8,0.47885032554793217
311,9895DC6Q TO XGBBFQWX,0.47868861891239156
1146,2017_6 TO XSJ9KCBQ,0.47356937326380055
235,9895DC6Q TO MXXBE2S3,0.4733112143361766
1061,T9IJMSRB TO XGBBFQWX,0.47025314274499674
243,MXXBE2S3 TO NX42RPT2,0.4697635488687386
255,8M9FQCNU TO MXXBE2S3,0.4687653016366782
1212,CZQ57NCZ TO Z56T9MF4,0.46690799989602616
926,356QDHJ7 TO HTFNIQDD,0.46676118501334574
1144,2017_6 TO CZQ57NCZ,0.4662721521281492
985,356QDHJ7 TO H3HIEFKV,0.4644808766056976
636,5G8U33QZ TO KF3CZPHV,0.4624164906324524
811,F96H6I58 TO GCGB74CJ,0.4599991158263901
94,CZQ57NCZ TO T4S3K5ZT,0.4597536635635686
205,F96H6I58 TO UQ4WC79E,0.45966922091288986
177,2017_9 TO GPBS8H6W,0.45919580017015105
460,8M9FQCNU TO ABX4R7K5,0.45845304700841827
445,2017_11 TO ABX4R7K5,0.45806605851051385
726,CZQ57NCZ TO F5SXURFA,0.4573934667593842
288,9895DC6Q TO EWDTT8PI,0.45695441632236866
391,2017_6 TO 7V9JCFSV,0.45523867493475656
1134,2017_6 TO 2017_9,0.45489873929408997
928,2017_8 TO HTFNIQDD,0.4536985210748955
1053,VM7EP4IA TO XSJ9KCBQ,0.4535946444059298
479,ABX4R7K5 TO QVXBKCSS,0.4524332898769112
519,2017_11 TO CZQ57NCZ,0.4512226294453173
95,56QUJEMP TO T4S3K5ZT,0.45089029087192245
506,2017_11 TO 2017_4,0.4507261835099228
482,56QUJEMP TO ABX4R7K5,0.44948150200946546
1217,56QUJEMP TO QVXBKCSS,0.44793739631136553
925,8M9FQCNU TO HTFNIQDD,0.44787433083164685
25,4IR7FP3G TO 8M9FQCNU,0.44721230864066164
508,2017_11 TO 2017_6,0.44711310603325616
721,F5SXURFA TO GCGB74CJ,0.4468194021316376
30,4IR7FP3G TO T9IJMSRB,0.44611396895462896
216,T9IJMSRB TO UQ4WC79E,0.4460299598518903
474,2017_1 TO ABX4R7K5,0.4452174553926207
3,4IR7FP3G TO UQ4WC79E,0.44416156391458217
386,7V9JCFSV TO T9IJMSRB,0.44367130175388825
1094,2017_5 TO XGBBFQWX,0.44292059343187096
497,2017_11 TO HTFNIQDD,0.44273403299347247
1222,56QUJEMP TO CZQ57NCZ,0.44246208897167594
426,AFWXF8CH TO T9IJMSRB,0.440915405380917
461,356QDHJ7 TO ABX4R7K5,0.44025799259347986
963,8M9FQCNU TO H3HIEFKV,0.439987238163041
1058,2017_6 TO T9IJMSRB,0.4391075358407124
195,ABX4R7K5 TO UQ4WC79E,0.43889821721464295
1117,2017_4 TO CZQ57NCZ,0.4388965133213507
219,2017_4 TO UQ4WC79E,0.43835227404289
1109,2017_4 TO XGBBFQWX,0.4371557867742636
822,HTFNIQDD TO SFF232HX,0.43672995665052583
371,7V9JCFSV TO EWDTT8PI,0.43576913479212476
760,CDAJEXM8 TO F96H6I58,0.43565540097276934
1194,CZQ57NCZ TO H3HIEFKV,0.435639854919303
810,F96H6I58 TO H3HIEFKV,0.43532457503848154
503,2017_11 TO T9IJMSRB,0.4352441550227538
46,4IR7FP3G TO CZQ57NCZ,0.434106461882672
1156,2017_9 TO CZQ57NCZ,0.4337510777081084
956,2017_4 TO 8M9FQCNU,0.4324444367777287
465,ABX4R7K5 TO T9IJMSRB,0.43208419154508326
318,9895DC6Q TO GQPNFE6B,0.4320319361505198
372,7V9JCFSV TO F5SXURFA,0.4320056302380463
276,CZQ57NCZ TO MXXBE2S3,0.431921671832197
981,2017_9 TO 356QDHJ7,0.4309081252286938
1099,2017_5 TO Z56T9MF4,0.42887269643069326
204,CDAJEXM8 TO UQ4WC79E,0.4269906294167941
845,56QUJEMP TO SFF232HX,0.42680690087701745
944,HTFNIQDD TO QVXBKCSS,0.42574256320948045
191,9895DC6Q TO UQ4WC79E,0.42536801838808436
224,UQ4WC79E TO XGBBFQWX,0.424766923157071
265,2017_6 TO MXXBE2S3,0.4247123870232924
678,EWDTT8PI TO T9IJMSRB,0.4241618431837033
806,2017_9 TO F96H6I58,0.42416164610170815
190,MXXBE2S3 TO UQ4WC79E,0.4239192358132027
392,2017_9 TO 7V9JCFSV,0.42342559583942496
165,GPBS8H6W TO HTFNIQDD,0.4234139653453528
476,ABX4R7K5 TO GCGB74CJ,0.42324916265543333
692,EWDTT8PI TO QVXBKCSS,0.4223444390353074
221,2017_6 TO UQ4WC79E,0.4218003804779049
388,2017_5 TO 7V9JCFSV,0.4201686752467544
375,7V9JCFSV TO F96H6I58,0.42000252365433655
284,2017_10 TO 9895DC6Q,0.41995845606891113
403,56QUJEMP TO 7V9JCFSV,0.41921282299411966
468,2017_4 TO ABX4R7K5,0.41894004906947724
993,356QDHJ7 TO XSJ9KCBQ,0.41868360124109594
614,2017_4 TO NX42RPT2,0.4183603504657767
965,8M9FQCNU TO SMZ5P2JC,0.41813508854224835
399,7V9JCFSV TO Z56T9MF4,0.41748806564789764
548,2017_10 TO XGBBFQWX,0.4168717093893759
1078,T8P7HT8E TO XGBBFQWX,0.41684499684389364
1214,XSJ9KCBQ TO Z56T9MF4,0.4163400546406094
1085,GQPNFE6B TO T8P7HT8E,0.4160975341183897
1130,2017_7 TO GQPNFE6B,0.415850767443126
166,8M9FQCNU TO GPBS8H6W,0.41584810810325523
946,CZQ57NCZ TO HTFNIQDD,0.41579445937774384
193,7V9JCFSV TO UQ4WC79E,0.4157677637007964
892,GCGB74CJ TO NINP5I8I,0.4157035224967356
958,2017_6 TO 8M9FQCNU,0.4156981276536127
8,4IR7FP3G TO AFWXF8CH,0.4149368692371702
1223,CZQ57NCZ TO XSJ9KCBQ,0.41480883219006237
683,2017_6 TO EWDTT8PI,0.41471199105062495
222,2017_9 TO UQ4WC79E,0.41468933321094426
39,2017_1 TO 4IR7FP3G,0.41436375474342946
1142,2017_6 TO QVXBKCSS,0.41333343379768417
1107,2017_4 TO 2017_9,0.4132380850663514
887,2017_9 TO NINP5I8I,0.4128765882446652
4,4IR7FP3G TO MXXBE2S3,0.4126197258526645
900,AMDVNRNA TO HTFNIQDD,0.4120298290208617
781,CDAJEXM8 TO H3HIEFKV,0.4098117632951148
1150,2017_9 TO H3HIEFKV,0.4097108364807678
507,2017_11 TO 2017_7,0.4094580488287659
356,FQVMU8GU TO GCGB74CJ,0.40901333953146435
389,2017_4 TO 7V9JCFSV,0.40900131591196387
1125,2017_7 TO H3HIEFKV,0.4086912033474621
312,2017_1 TO 9895DC6Q,0.4086571964716337
823,8M9FQCNU TO SFF232HX,0.40856229676503597
787,CDAJEXM8 TO CZQ57NCZ,0.4080686991699085
861,2017_9 TO KF3CZPHV,0.407946791651309
1158,2017_9 TO XSJ9KCBQ,0.40720390980169463
516,2017_11 TO Z56T9MF4,0.40718617758141606
1210,QVXBKCSS TO Z56T9MF4,0.4071370892815014
58,2017_11 TO T4S3K5ZT,0.4070604513148026
234,UQ4WC79E TO XSJ9KCBQ,0.4056194880379408
237,7V9JCFSV TO MXXBE2S3,0.40556727376060675
818,F96H6I58 TO XSJ9KCBQ,0.4054799674362095
964,8M9FQCNU TO GCGB74CJ,0.4052334846877479
96,T4S3K5ZT TO XSJ9KCBQ,0.4050971018292526
418,AFWXF8CH TO NINP5I8I,0.40499658681573547
513,2017_11 TO H3HIEFKV,0.4045732555115955
970,56QUJEMP TO 8M9FQCNU,0.4043066705182259
959,2017_9 TO 8M9FQCNU,0.40394189632199495
824,356QDHJ7 TO SFF232HX,0.4039266506564
1153,2017_9 TO Z56T9MF4,0.4033975504647396
321,9895DC6Q TO XSJ9KCBQ,0.4031370697123269
1120,2017_6 TO 2017_7,0.40300439070758853
670,EWDTT8PI TO NINP5I8I,0.40286430981271004
470,2017_6 TO ABX4R7K5,0.4024445523612685
1115,2017_4 TO QVXBKCSS,0.4020429858975736
228,SMZ5P2JC TO UQ4WC79E,0.40046384773043764
10,2017_11 TO 4IR7FP3G,0.400087992825392
27,4IR7FP3G TO 9T2T3NWW,0.3989838715137495
962,2017_1 TO 8M9FQCNU,0.39893979515878764
690,EWDTT8PI TO SMZ5P2JC,0.3987521718145872
298,8M9FQCNU TO 9895DC6Q,0.39777449468672077
309,2017_9 TO 9895DC6Q,0.3965735342441866
498,2017_11 TO 8M9FQCNU,0.3965135582967634
282,9895DC6Q TO ABX4R7K5,0.3962800360568768
280,7V9JCFSV TO 9895DC6Q,0.3959308021641059
459,ABX4R7K5 TO HTFNIQDD,0.3956185817748027
48,4IR7FP3G TO XSJ9KCBQ,0.3954097264180657
1022,2017_8 TO 2017_9,0.39441424678970094
499,2017_11 TO 356QDHJ7,0.3943756637742095
1121,2017_7 TO 2017_9,0.39335899249826733
673,8M9FQCNU TO EWDTT8PI,0.3932578255358252
682,2017_7 TO EWDTT8PI,0.3922459813392154
1067,QVXBKCSS TO T9IJMSRB,0.39219370676065857
687,2017_1 TO EWDTT8PI,0.3910682773968912
457,ABX4R7K5 TO NINP5I8I,0.39091326173548113
943,HTFNIQDD TO Z56T9MF4,0.39074639537399114
852,9T2T3NWW TO KF3CZPHV,0.3905516323232432
960,8M9FQCNU TO DW9W8Z9I,0.3904979256312726
611,NX42RPT2 TO T9IJMSRB,0.39031798090575953
952,8M9FQCNU TO VM7EP4IA,0.38973723393860304
744,2017_4 TO J7SB3TH5,0.3895184238312559
432,2017_9 TO AFWXF8CH,0.3888283105889132
1014,9T2T3NWW TO XSJ9KCBQ,0.3885609289842168
732,J7SB3TH5 TO KF3CZPHV,0.3884622468979533
378,7V9JCFSV TO NINP5I8I,0.38803451536352873
967,8M9FQCNU TO QVXBKCSS,0.387947842793249
1138,2017_6 TO H3HIEFKV,0.38748263595262733
876,8M9FQCNU TO NINP5I8I,0.38731608352314506
215,UQ4WC79E TO VM7EP4IA,0.38715082261342104
792,F96H6I58 TO NINP5I8I,0.3870572049768668
11,2017_10 TO 4IR7FP3G,0.3867685759996753
9,4IR7FP3G TO ABX4R7K5,0.38672180775744336
423,9T2T3NWW TO AFWXF8CH,0.3865254827734983
1114,2017_4 TO Z56T9MF4,0.3861153740252097
1179,XGBBFQWX TO XSJ9KCBQ,0.386088366875164
694,CZQ57NCZ TO EWDTT8PI,0.38608803892730403
239,ABX4R7K5 TO MXXBE2S3,0.3857385059826357
226,H3HIEFKV TO UQ4WC79E,0.38570244481100824
1104,2017_5 TO XSJ9KCBQ,0.3856983145828101
1192,H3HIEFKV TO QVXBKCSS,0.384860465683037
268,MXXBE2S3 TO XGBBFQWX,0.38472175824719246
640,5G8U33QZ TO 8M9FQCNU,0.38469675764100164
767,356QDHJ7 TO CDAJEXM8,0.3845711718838287
208,NINP5I8I TO UQ4WC79E,0.3841293507026271
404,7V9JCFSV TO XSJ9KCBQ,0.3838656451195215
97,4C8T6PTV TO GPBS8H6W,0.3827165779092754
410,5G8U33QZ TO AFWXF8CH,0.38253368266377463
1102,2017_5 TO CZQ57NCZ,0.3821685527322749
1059,2017_9 TO T9IJMSRB,0.38145080128165265
909,2017_4 TO AMDVNRNA,0.3814096277443746
80,2017_5 TO T4S3K5ZT,0.3810931407689283
131,2017_9 TO 4C8T6PTV,0.38037273928936455
249,F96H6I58 TO MXXBE2S3,0.3803391369587682
50,GPBS8H6W TO T4S3K5ZT,0.3800028498558091
1021,2017_6 TO 2017_8,0.37992117849929397
898,56QUJEMP TO NINP5I8I,0.3798032758346408
245,EWDTT8PI TO MXXBE2S3,0.37853815764002674
1068,GQPNFE6B TO T9IJMSRB,0.37807412646076655
451,ABX4R7K5 TO F5SXURFA,0.37806128606081957
119,4C8T6PTV TO HTFNIQDD,0.3772742347915825
768,9T2T3NWW TO CDAJEXM8,0.3760094009610204
984,2017_1 TO 356QDHJ7,0.3758293323218458
1091,2017_5 TO 2017_6,0.37557316643459493
397,7V9JCFSV TO GCGB74CJ,0.3755515258322035
805,2017_6 TO F96H6I58,0.37539022899307684
68,SFF232HX TO T4S3K5ZT,0.3751944803874947
7,4IR7FP3G TO 7V9JCFSV,0.37472331282531823
695,56QUJEMP TO EWDTT8PI,0.374441083575507
274,MXXBE2S3 TO QVXBKCSS,0.37420956225005897
21,4IR7FP3G TO KF3CZPHV,0.3738612969770978
364,7V9JCFSV TO AFWXF8CH,0.3734420204594826
1048,VM7EP4IA TO Z56T9MF4,0.3734382909684949
897,CZQ57NCZ TO NINP5I8I,0.3732431078920757
74,356QDHJ7 TO T4S3K5ZT,0.37313392456339045
794,F96H6I58 TO HTFNIQDD,0.3729821990138935
1219,CZQ57NCZ TO GQPNFE6B,0.372706118297054
302,9895DC6Q TO VM7EP4IA,0.3719618853101333
706,356QDHJ7 TO F5SXURFA,0.371889760144517
1201,CZQ57NCZ TO GCGB74CJ,0.3718837222878991
266,2017_9 TO MXXBE2S3,0.3716577925948954
799,F96H6I58 TO VM7EP4IA,0.3716353199151863
1136,2017_6 TO XGBBFQWX,0.3712334213384041
469,2017_7 TO ABX4R7K5,0.3706859813482464
109,4C8T6PTV TO 5G8U33QZ,0.37051274951854474
17,4IR7FP3G TO J7SB3TH5,0.3697209111169647
35,2017_6 TO 4IR7FP3G,0.36968485929849004
667,EWDTT8PI TO F96H6I58,0.36948190921424673
1040,2017_6 TO VM7EP4IA,0.3691913466716902
279,9895DC6Q TO FQVMU8GU,0.36901890323827136
407,2017_10 TO AFWXF8CH,0.3690075478634951
888,DW9W8Z9I TO NINP5I8I,0.3689827025482799
455,ABX4R7K5 TO SFF232HX,0.3682140642265743
936,2017_9 TO HTFNIQDD,0.3679708569084774
873,KF3CZPHV TO XSJ9KCBQ,0.3678825968138777
444,AFWXF8CH TO XSJ9KCBQ,0.36771808556601704
53,9895DC6Q TO T4S3K5ZT,0.3667171603648707
512,2017_1 TO 2017_11,0.366495401825505
890,2017_1 TO NINP5I8I,0.3662227295824154
428,2017_5 TO AFWXF8CH,0.36604318265029034
429,2017_4 TO AFWXF8CH,0.3659887765658598
1137,2017_1 TO 2017_6,0.3659174519182098
278,MXXBE2S3 TO XSJ9KCBQ,0.3658346550396483
220,2017_7 TO UQ4WC79E,0.3657886080939675
953,8M9FQCNU TO T9IJMSRB,0.36552350156385505
307,2017_7 TO 9895DC6Q,0.36470024221647446
393,7V9JCFSV TO DW9W8Z9I,0.36366718787375296
677,EWDTT8PI TO VM7EP4IA,0.363169541140802
14,4IR7FP3G TO 5G8U33QZ,0.36315569771097644
290,9895DC6Q TO J7SB3TH5,0.3624810368695013
32,2017_5 TO 4IR7FP3G,0.36162177489680225
1055,2017_5 TO T9IJMSRB,0.3615564330142087
807,DW9W8Z9I TO F96H6I58,0.3613418238510102
169,2017_8 TO GPBS8H6W,0.36104954646597487
1188,2017_1 TO XSJ9KCBQ,0.3603359912070456
1147,2017_9 TO DW9W8Z9I,0.36030311133761217
558,2017_10 TO XSJ9KCBQ,0.3601608326720953
453,ABX4R7K5 TO CDAJEXM8,0.36013222708910897
525,2017_10 TO EWDTT8PI,0.35980648620584965
1020,2017_7 TO 2017_8,0.35980260667881314
1191,H3HIEFKV TO Z56T9MF4,0.3590543231976885
950,8M9FQCNU TO 9T2T3NWW,0.35877172691008663
463,2017_8 TO ABX4R7K5,0.3586406761913985
517,2017_11 TO QVXBKCSS,0.3583980410523553
319,9895DC6Q TO CZQ57NCZ,0.35810126210864546
305,2017_5 TO 9895DC6Q,0.35779726807881795
212,356QDHJ7 TO UQ4WC79E,0.3573244602046215
472,ABX4R7K5 TO DW9W8Z9I,0.3567610033990989
1030,2017_8 TO QVXBKCSS,0.35669823661833655
565,6UGSWD8D TO F96H6I58,0.35647380668168527
210,HTFNIQDD TO UQ4WC79E,0.3559709609568755
754,J7SB3TH5 TO Z56T9MF4,0.35580704481908365
1106,2017_4 TO 2017_6,0.3556971862347422
798,2017_8 TO F96H6I58,0.3556198765262215
663,5G8U33QZ TO XSJ9KCBQ,0.3552782830720098
75,9T2T3NWW TO T4S3K5ZT,0.3552125219812652
84,2017_9 TO T4S3K5ZT,0.35511057532820023
868,KF3CZPHV TO Z56T9MF4,0.3547921314362349
197,2017_10 TO UQ4WC79E,0.3544445520129782
233,56QUJEMP TO UQ4WC79E,0.3542987101870274
546,2017_10 TO 2017_9,0.3542030317673047
316,9895DC6Q TO Z56T9MF4,0.3540384222677353
377,7V9JCFSV TO KF3CZPHV,0.3538384744095706
1069,CZQ57NCZ TO T9IJMSRB,0.3531630353431512
160,F96H6I58 TO GPBS8H6W,0.35277123432672153
116,4C8T6PTV TO KF3CZPHV,0.35276748771724353
1129,2017_7 TO QVXBKCSS,0.3527178380713927
847,KF3CZPHV TO NINP5I8I,0.35252891931632335
942,HTFNIQDD TO SMZ5P2JC,0.3524791564722496
31,4IR7FP3G TO T8P7HT8E,0.3523172854942631
1066,T9IJMSRB TO Z56T9MF4,0.3520381851484675
1060,DW9W8Z9I TO T9IJMSRB,0.35174476147665223
187,CZQ57NCZ TO GPBS8H6W,0.35165781303885324
477,ABX4R7K5 TO SMZ5P2JC,0.3511192740621265
1037,2017_5 TO VM7EP4IA,0.3506483424907527
57,ABX4R7K5 TO T4S3K5ZT,0.3502209770781781
401,7V9JCFSV TO GQPNFE6B,0.35012972775200124
65,J7SB3TH5 TO T4S3K5ZT,0.3500000799230154
447,6UGSWD8D TO ABX4R7K5,0.3499704668305035
493,2017_11 TO SFF232HX,0.349578254556977
812,F96H6I58 TO SMZ5P2JC,0.34939192766300653
45,4IR7FP3G TO GQPNFE6B,0.34907714272682133
218,2017_5 TO UQ4WC79E,0.34864762641232394
671,AMDVNRNA TO EWDTT8PI,0.34794909089197956
998,2017_5 TO 9T2T3NWW,0.3477334315010373
1157,2017_9 TO 56QUJEMP,0.34738889253763316
174,2017_4 TO GPBS8H6W,0.3473371560026397
1089,2017_4 TO 2017_5,0.3468896278000926
720,F5SXURFA TO H3HIEFKV,0.3468114333759741
995,9T2T3NWW TO VM7EP4IA,0.3463890395774525
227,GCGB74CJ TO UQ4WC79E,0.3459241746975259
1196,H3HIEFKV TO XSJ9KCBQ,0.34578804261948637
935,2017_6 TO HTFNIQDD,0.3452000744750652
492,2017_11 TO F96H6I58,0.34497888672155286
1046,GCGB74CJ TO VM7EP4IA,0.3449120944403927
918,AMDVNRNA TO SMZ5P2JC,0.3447165779314031
1181,2017_1 TO GCGB74CJ,0.34461291579492104
1047,SMZ5P2JC TO VM7EP4IA,0.34436009106477694
1186,2017_1 TO CZQ57NCZ,0.34373639386984034
1205,QVXBKCSS TO SMZ5P2JC,0.34298170783847604
982,356QDHJ7 TO DW9W8Z9I,0.3429155782910962
684,2017_9 TO EWDTT8PI,0.3426784502154536
354,2017_1 TO FQVMU8GU,0.3426738255187072
724,F5SXURFA TO QVXBKCSS,0.34260317036799415
934,2017_7 TO HTFNIQDD,0.3425854285946657
676,2017_8 TO EWDTT8PI,0.34242645446715936
381,7V9JCFSV TO 8M9FQCNU,0.34238316395156554
716,2017_9 TO F5SXURFA,0.3418288259204716
844,CZQ57NCZ TO SFF232HX,0.34181402412751327
989,356QDHJ7 TO QVXBKCSS,0.34120476811681955
464,ABX4R7K5 TO VM7EP4IA,0.34092214660602926
1032,2017_8 TO CZQ57NCZ,0.34061949235743816
1027,2017_8 TO GCGB74CJ,0.34031877980144953
196,2017_11 TO UQ4WC79E,0.3401347554661429
1036,T8P7HT8E TO VM7EP4IA,0.3397131855385317
502,2017_11 TO VM7EP4IA,0.3382414653012551
1116,2017_4 TO GQPNFE6B,0.33808238133231394
1187,2017_1 TO 56QUJEMP,0.3377830649774789
912,2017_9 TO AMDVNRNA,0.3374823499819881
67,F96H6I58 TO T4S3K5ZT,0.33725308064777715
248,CDAJEXM8 TO MXXBE2S3,0.3368864210240534
980,2017_6 TO 356QDHJ7,0.3362333493941303
73,8M9FQCNU TO T4S3K5ZT,0.33582901962480194
1190,H3HIEFKV TO SMZ5P2JC,0.3356803828438628
534,2017_10 TO HTFNIQDD,0.3355031665757462
405,ABX4R7K5 TO AFWXF8CH,0.33534088900719006
194,AFWXF8CH TO UQ4WC79E,0.3348886423801475
296,9895DC6Q TO AMDVNRNA,0.33471056272705235
313,9895DC6Q TO H3HIEFKV,0.3344660558858319
693,EWDTT8PI TO GQPNFE6B,0.33435993435931977
817,56QUJEMP TO F96H6I58,0.3343407232581166
92,QVXBKCSS TO T4S3K5ZT,0.3343057742828015
29,4IR7FP3G TO VM7EP4IA,0.3341439615526186
531,2017_10 TO KF3CZPHV,0.33392057719251167
151,2017_11 TO GPBS8H6W,0.3337147760589626
439,AFWXF8CH TO Z56T9MF4,0.333641293717007
553,2017_10 TO Z56T9MF4,0.3335732023131517
121,356QDHJ7 TO 4C8T6PTV,0.33356996177433085
723,F5SXURFA TO Z56T9MF4,0.3331355126795599
714,2017_7 TO F5SXURFA,0.3330655765705609
300,9895DC6Q TO 9T2T3NWW,0.3330104621730412
1141,2017_6 TO Z56T9MF4,0.3327669133478435
1164,DW9W8Z9I TO Z56T9MF4,0.33238833973008153
331,F5SXURFA TO FQVMU8GU,0.33224428684597673
850,8M9FQCNU TO KF3CZPHV,0.33197275447802777
689,EWDTT8PI TO GCGB74CJ,0.331907418158502
496,2017_11 TO AMDVNRNA,0.331429699189405
281,9895DC6Q TO AFWXF8CH,0.3314191023032831
1004,9T2T3NWW TO XGBBFQWX,0.33137180693796764
273,MXXBE2S3 TO Z56T9MF4,0.3313226147799706
509,2017_11 TO 2017_9,0.33131462526335487
1051,CZQ57NCZ TO VM7EP4IA,0.33120797170556515
651,2017_9 TO 5G8U33QZ,0.33103689715956497
128,2017_4 TO 4C8T6PTV,0.3305305520627406
1038,2017_4 TO VM7EP4IA,0.3302496448675204
380,7V9JCFSV TO HTFNIQDD,0.330129976839187
1200,GCGB74CJ TO GQPNFE6B,0.32977692702528016
257,9T2T3NWW TO MXXBE2S3,0.32960862770002786
475,ABX4R7K5 TO H3HIEFKV,0.32937333618606135
390,2017_7 TO 7V9JCFSV,0.32890147885183785
181,GPBS8H6W TO H3HIEFKV,0.32796161539807134
22,4IR7FP3G TO NINP5I8I,0.3278406757803234
672,EWDTT8PI TO HTFNIQDD,0.32774329629112664
162,GPBS8H6W TO KF3CZPHV,0.32762641082215027
797,9T2T3NWW TO F96H6I58,0.3274793748885927
819,KF3CZPHV TO SFF232HX,0.3271024086253391
858,2017_4 TO KF3CZPHV,0.32662420161345573
1167,CZQ57NCZ TO DW9W8Z9I,0.3264793617664281
997,9T2T3NWW TO T8P7HT8E,0.32646156836221407
76,2017_8 TO T4S3K5ZT,0.32596749174830353
83,2017_6 TO T4S3K5ZT,0.3256849272994855
904,2017_8 TO AMDVNRNA,0.3252566875959303
1090,2017_5 TO 2017_7,0.32482043205120237
759,J7SB3TH5 TO XSJ9KCBQ,0.32481717524485654
55,7V9JCFSV TO T4S3K5ZT,0.32471382165846596
705,8M9FQCNU TO F5SXURFA,0.32451314330876113
147,FQVMU8GU TO GPBS8H6W,0.32434797146571803
384,2017_8 TO 7V9JCFSV,0.32432146703667275
1009,9T2T3NWW TO Z56T9MF4,0.32415011220566936
304,9895DC6Q TO T8P7HT8E,0.3241017549507028
606,8M9FQCNU TO NX42RPT2,0.32407691482752266
831,2017_4 TO SFF232HX,0.3239422697833998
561,6UGSWD8D TO EWDTT8PI,0.323703355473528
986,356QDHJ7 TO GCGB74CJ,0.3234425714669934
34,2017_7 TO 4IR7FP3G,0.32313407597590293
395,2017_1 TO 7V9JCFSV,0.3230983543223638
785,CDAJEXM8 TO QVXBKCSS,0.3227088362520938
691,EWDTT8PI TO Z56T9MF4,0.3225848568005676
1101,2017_5 TO GQPNFE6B,0.322575648400237
69,KF3CZPHV TO T4S3K5ZT,0.32236866744490533
1148,2017_9 TO XGBBFQWX,0.32218747390462343
1143,2017_6 TO GQPNFE6B,0.32215115648888404
899,NINP5I8I TO XSJ9KCBQ,0.3221429658200101
851,356QDHJ7 TO KF3CZPHV,0.32213366158166457
917,AMDVNRNA TO GCGB74CJ,0.32211926229037113
522,2017_10 TO 6UGSWD8D,0.32203017392833355
253,AMDVNRNA TO MXXBE2S3,0.3218571764278588
292,9895DC6Q TO F96H6I58,0.3218183701399555
72,HTFNIQDD TO T4S3K5ZT,0.3216588801727853
81,2017_4 TO T4S3K5ZT,0.32162149716127364
1023,2017_8 TO DW9W8Z9I,0.32155347977450355
501,2017_11 TO 2017_8,0.3212392448394228
118,4C8T6PTV TO AMDVNRNA,0.3211895474649168
240,2017_11 TO MXXBE2S3,0.32100367233336247
634,5G8U33QZ TO F96H6I58,0.3206662958665545
855,KF3CZPHV TO T9IJMSRB,0.32042155767965885
974,356QDHJ7 TO VM7EP4IA,0.3204197577737471
587,6UGSWD8D TO GCGB74CJ,0.31997883363705193
1064,GCGB74CJ TO T9IJMSRB,0.3197080603076461
277,56QUJEMP TO MXXBE2S3,0.31941284227070865
738,9T2T3NWW TO J7SB3TH5,0.31932894359321673
1220,56QUJEMP TO GQPNFE6B,0.3190921158189626
966,8M9FQCNU TO Z56T9MF4,0.3190032310245775
