,combination,sim
925,8M9FQCNU TO HTFNIQDD,0.4115755849181715
745,2017_7 TO J7SB3TH5,0.41027748458380553
1132,2017_7 TO 56QUJEMP,0.4096367268023291
988,356QDHJ7 TO Z56T9MF4,0.4082174812946133
937,DW9W8Z9I TO HTFNIQDD,0.4082082000231837
442,AFWXF8CH TO CZQ57NCZ,0.4065838667688493
594,6UGSWD8D TO XSJ9KCBQ,0.4063714398802156
948,HTFNIQDD TO XSJ9KCBQ,0.4058336723243383
396,7V9JCFSV TO H3HIEFKV,0.4047048825559616
762,CDAJEXM8 TO KF3CZPHV,0.4046801940945064
999,2017_4 TO 9T2T3NWW,0.40371506123705814
960,8M9FQCNU TO DW9W8Z9I,0.4035310354813013
288,9895DC6Q TO EWDTT8PI,0.40237828383284624
72,HTFNIQDD TO T4S3K5ZT,0.4019207211360374
1009,9T2T3NWW TO Z56T9MF4,0.40182495901488957
624,NX42RPT2 TO Z56T9MF4,0.4009853640354356
1062,2017_1 TO T9IJMSRB,0.4009261479246091
618,DW9W8Z9I TO NX42RPT2,0.40083862856852015
864,2017_1 TO KF3CZPHV,0.4005934997343843
681,2017_4 TO EWDTT8PI,0.40036806704469496
140,4C8T6PTV TO GQPNFE6B,0.3998004480300754
269,2017_1 TO MXXBE2S3,0.3996460972115714
1188,2017_1 TO XSJ9KCBQ,0.39956110390818544
779,CDAJEXM8 TO XGBBFQWX,0.3995451545337816
352,DW9W8Z9I TO FQVMU8GU,0.3992429290409535
243,MXXBE2S3 TO NX42RPT2,0.3991112226649344
1112,2017_4 TO GCGB74CJ,0.3990170717909247
595,5G8U33QZ TO NX42RPT2,0.39643238205638887
85,DW9W8Z9I TO T4S3K5ZT,0.396391682540006
559,6UGSWD8D TO NX42RPT2,0.396270244332523
605,HTFNIQDD TO NX42RPT2,0.3941354729212383
1117,2017_4 TO CZQ57NCZ,0.39400563215165096
1101,2017_5 TO GQPNFE6B,0.3939955997361533
440,AFWXF8CH TO QVXBKCSS,0.39376887725642096
1063,H3HIEFKV TO T9IJMSRB,0.3936415320206941
257,9T2T3NWW TO MXXBE2S3,0.3934760764308566
178,DW9W8Z9I TO GPBS8H6W,0.39347421710932484
817,56QUJEMP TO F96H6I58,0.3930838097877236
270,H3HIEFKV TO MXXBE2S3,0.39252934834868736
21,4IR7FP3G TO KF3CZPHV,0.39201540533632184
341,356QDHJ7 TO FQVMU8GU,0.3919676010591324
443,56QUJEMP TO AFWXF8CH,0.3898822949762243
687,2017_1 TO EWDTT8PI,0.38952970578183743
667,EWDTT8PI TO F96H6I58,0.38937366096544856
641,356QDHJ7 TO 5G8U33QZ,0.38937353479596193
308,2017_6 TO 9895DC6Q,0.38896548538277465
855,KF3CZPHV TO T9IJMSRB,0.3889152705361525
621,H3HIEFKV TO NX42RPT2,0.3884930204605034
1068,GQPNFE6B TO T9IJMSRB,0.3884906722793916
433,AFWXF8CH TO DW9W8Z9I,0.3878209373000585
611,NX42RPT2 TO T9IJMSRB,0.387469273661013
620,2017_1 TO NX42RPT2,0.38636611943632115
386,7V9JCFSV TO T9IJMSRB,0.38627757459759704
1081,GCGB74CJ TO T8P7HT8E,0.3849603013849352
427,AFWXF8CH TO T8P7HT8E,0.38450479823024764
695,56QUJEMP TO EWDTT8PI,0.38348807990953093
475,ABX4R7K5 TO H3HIEFKV,0.38343595676387165
1079,2017_1 TO T8P7HT8E,0.382713412342782
356,FQVMU8GU TO GCGB74CJ,0.3824200480129609
721,F5SXURFA TO GCGB74CJ,0.3821509824853342
868,KF3CZPHV TO Z56T9MF4,0.381859374639017
275,GQPNFE6B TO MXXBE2S3,0.38146900007477824
184,GPBS8H6W TO Z56T9MF4,0.3813261539324425
484,2017_10 TO 2017_11,0.3812826275736122
791,F96H6I58 TO KF3CZPHV,0.38127507043168896
91,T4S3K5ZT TO Z56T9MF4,0.380732213990133
579,2017_4 TO 6UGSWD8D,0.38057708600007034
1026,2017_8 TO H3HIEFKV,0.3796747227535694
403,56QUJEMP TO 7V9JCFSV,0.3795432807132142
1066,T9IJMSRB TO Z56T9MF4,0.3789568751333494
536,2017_10 TO 356QDHJ7,0.3785914157198693
1075,2017_6 TO T8P7HT8E,0.37854588349270857
1195,56QUJEMP TO H3HIEFKV,0.3783263854866461
324,ABX4R7K5 TO FQVMU8GU,0.3778909980576981
1069,CZQ57NCZ TO T9IJMSRB,0.3777985953654406
372,7V9JCFSV TO F5SXURFA,0.3773352757983448
577,6UGSWD8D TO T8P7HT8E,0.37683022809767597
286,9895DC6Q TO NX42RPT2,0.3765357345144992
1189,GCGB74CJ TO H3HIEFKV,0.37642886404723086
1012,9T2T3NWW TO CZQ57NCZ,0.3763784126533172
931,HTFNIQDD TO T8P7HT8E,0.3762140221886132
84,2017_9 TO T4S3K5ZT,0.3758704930090353
273,MXXBE2S3 TO Z56T9MF4,0.3755905455613182
127,2017_5 TO 4C8T6PTV,0.37534966933929137
328,FQVMU8GU TO NX42RPT2,0.37519741617788394
652,5G8U33QZ TO DW9W8Z9I,0.37495434583250686
1005,2017_1 TO 9T2T3NWW,0.37492328639077555
504,2017_11 TO T8P7HT8E,0.374828532956033
1180,2017_1 TO H3HIEFKV,0.3746894558053986
717,DW9W8Z9I TO F5SXURFA,0.3741878760940647
267,DW9W8Z9I TO MXXBE2S3,0.3739345189403237
1163,DW9W8Z9I TO SMZ5P2JC,0.37319668745320045
423,9T2T3NWW TO AFWXF8CH,0.37315797502322656
201,EWDTT8PI TO UQ4WC79E,0.37230465194658935
941,GCGB74CJ TO HTFNIQDD,0.3720248419419061
1083,T8P7HT8E TO Z56T9MF4,0.37199024021021154
74,356QDHJ7 TO T4S3K5ZT,0.3718429113343388
150,ABX4R7K5 TO GPBS8H6W,0.3714131463919018
679,EWDTT8PI TO T8P7HT8E,0.3713115725692818
160,F96H6I58 TO GPBS8H6W,0.37059792037388606
1209,SMZ5P2JC TO XSJ9KCBQ,0.37026835745478026
578,2017_5 TO 6UGSWD8D,0.37001955132537634
847,KF3CZPHV TO NINP5I8I,0.3687019531331912
1169,DW9W8Z9I TO XSJ9KCBQ,0.36867569761637053
1115,2017_4 TO QVXBKCSS,0.3684815594616795
1133,2017_7 TO XSJ9KCBQ,0.3682100240558538
708,2017_8 TO F5SXURFA,0.367255690521457
800,F96H6I58 TO T9IJMSRB,0.3670956784597734
643,2017_8 TO 5G8U33QZ,0.36662712429822875
1055,2017_5 TO T9IJMSRB,0.3660492085852647
970,56QUJEMP TO 8M9FQCNU,0.36581432306107997
306,2017_4 TO 9895DC6Q,0.36539544450251815
655,5G8U33QZ TO H3HIEFKV,0.3649196315948906
989,356QDHJ7 TO QVXBKCSS,0.36479529441284786
1204,SMZ5P2JC TO Z56T9MF4,0.364221148342706
245,EWDTT8PI TO MXXBE2S3,0.3641997323654098
204,CDAJEXM8 TO UQ4WC79E,0.36410585349032654
397,7V9JCFSV TO GCGB74CJ,0.36404114819221634
1181,2017_1 TO GCGB74CJ,0.36400712789207434
438,AFWXF8CH TO SMZ5P2JC,0.36386985144244954
788,56QUJEMP TO CDAJEXM8,0.3636469492376643
1187,2017_1 TO 56QUJEMP,0.3632766951187657
432,2017_9 TO AFWXF8CH,0.36293885574829354
1088,T8P7HT8E TO XSJ9KCBQ,0.36290770112700055
1138,2017_6 TO H3HIEFKV,0.362311778239536
1095,2017_1 TO 2017_5,0.3621163635003555
612,NX42RPT2 TO T8P7HT8E,0.3616643379858392
587,6UGSWD8D TO GCGB74CJ,0.3616635624368707
1001,2017_6 TO 9T2T3NWW,0.36049822712107615
1191,H3HIEFKV TO Z56T9MF4,0.3602371809488434
865,H3HIEFKV TO KF3CZPHV,0.359662304980336
409,AFWXF8CH TO NX42RPT2,0.3586836584707178
449,5G8U33QZ TO ABX4R7K5,0.3586751857037783
1102,2017_5 TO CZQ57NCZ,0.3583519087174847
1126,2017_7 TO GCGB74CJ,0.3575206721425914
358,FQVMU8GU TO Z56T9MF4,0.3574163797308363
1141,2017_6 TO Z56T9MF4,0.35724842503508314
622,GCGB74CJ TO NX42RPT2,0.35678016305831184
239,ABX4R7K5 TO MXXBE2S3,0.3560834425597166
1082,SMZ5P2JC TO T8P7HT8E,0.35581092396205727
251,KF3CZPHV TO MXXBE2S3,0.3557140164484458
1100,2017_5 TO QVXBKCSS,0.35566696473550574
241,2017_10 TO MXXBE2S3,0.3555243218689266
296,9895DC6Q TO AMDVNRNA,0.3555204961295835
369,7V9JCFSV TO NX42RPT2,0.35535128908542224
1086,CZQ57NCZ TO T8P7HT8E,0.3551166774713801
450,ABX4R7K5 TO EWDTT8PI,0.35485676593082527
678,EWDTT8PI TO T9IJMSRB,0.3545679561617604
371,7V9JCFSV TO EWDTT8PI,0.353865215624662
82,2017_7 TO T4S3K5ZT,0.3537823478098687
348,2017_4 TO FQVMU8GU,0.353568119860874
1013,56QUJEMP TO 9T2T3NWW,0.35349644371805233
319,9895DC6Q TO CZQ57NCZ,0.3533636892276124
634,5G8U33QZ TO F96H6I58,0.35290572557280175
1044,2017_1 TO VM7EP4IA,0.3528686106919736
249,F96H6I58 TO MXXBE2S3,0.3527910795306394
589,6UGSWD8D TO Z56T9MF4,0.35274671932222
88,H3HIEFKV TO T4S3K5ZT,0.35166318361543647
784,CDAJEXM8 TO Z56T9MF4,0.35119891333755326
1077,DW9W8Z9I TO T8P7HT8E,0.35110135571741485
59,2017_10 TO T4S3K5ZT,0.3503342153442741
1076,2017_9 TO T8P7HT8E,0.34988900128457234
672,EWDTT8PI TO HTFNIQDD,0.34895194106673466
76,2017_8 TO T4S3K5ZT,0.34876563230588875
276,CZQ57NCZ TO MXXBE2S3,0.3486960269165813
1120,2017_6 TO 2017_7,0.3483117838270964
689,EWDTT8PI TO GCGB74CJ,0.3482130252269544
1119,2017_4 TO XSJ9KCBQ,0.34810607024139895
382,356QDHJ7 TO 7V9JCFSV,0.34747382430441287
1194,CZQ57NCZ TO H3HIEFKV,0.3467083662722883
674,356QDHJ7 TO EWDTT8PI,0.3461995734605452
507,2017_11 TO 2017_7,0.3461839509378515
978,2017_4 TO 356QDHJ7,0.3451608825779713
67,F96H6I58 TO T4S3K5ZT,0.3451524173433165
1122,2017_7 TO DW9W8Z9I,0.34514379168912757
645,5G8U33QZ TO T9IJMSRB,0.3447200902852492
509,2017_11 TO 2017_9,0.34420653530267453
1137,2017_1 TO 2017_6,0.3441505935486826
606,8M9FQCNU TO NX42RPT2,0.3436477930185525
1111,2017_4 TO H3HIEFKV,0.34323404566548055
1127,2017_7 TO SMZ5P2JC,0.3429584019367803
957,2017_7 TO 8M9FQCNU,0.3423294650932648
986,356QDHJ7 TO GCGB74CJ,0.3422996647127766
619,NX42RPT2 TO XGBBFQWX,0.3412014503807328
596,EWDTT8PI TO NX42RPT2,0.3409087937845874
1087,56QUJEMP TO T8P7HT8E,0.34050671731994775
392,2017_9 TO 7V9JCFSV,0.34048535691101756
531,2017_10 TO KF3CZPHV,0.3404269280994714
181,GPBS8H6W TO H3HIEFKV,0.34039764673291684
702,F5SXURFA TO NINP5I8I,0.3396693953697154
261,MXXBE2S3 TO T8P7HT8E,0.33910529835259595
1219,CZQ57NCZ TO GQPNFE6B,0.3388753868033332
570,6UGSWD8D TO HTFNIQDD,0.3384771317816717
1064,GCGB74CJ TO T9IJMSRB,0.338213032087762
900,AMDVNRNA TO HTFNIQDD,0.33815293823199455
14,4IR7FP3G TO 5G8U33QZ,0.3379533373031347
911,2017_6 TO AMDVNRNA,0.3377687148787243
1052,56QUJEMP TO VM7EP4IA,0.3376823139121452
250,MXXBE2S3 TO SFF232HX,0.3374643228102636
639,5G8U33QZ TO HTFNIQDD,0.3373606929468156
264,2017_7 TO MXXBE2S3,0.33733880311149433
858,2017_4 TO KF3CZPHV,0.33697547356149027
476,ABX4R7K5 TO GCGB74CJ,0.33691707805520443
96,T4S3K5ZT TO XSJ9KCBQ,0.3364972222880933
707,9T2T3NWW TO F5SXURFA,0.33637078055025604
561,6UGSWD8D TO EWDTT8PI,0.3362519253381333
675,9T2T3NWW TO EWDTT8PI,0.3359886806950395
1222,56QUJEMP TO CZQ57NCZ,0.3355355534836074
801,F96H6I58 TO T8P7HT8E,0.33518951251339035
581,2017_6 TO 6UGSWD8D,0.3351215837778183
271,GCGB74CJ TO MXXBE2S3,0.33448920587721
478,ABX4R7K5 TO Z56T9MF4,0.33433411305074023
274,MXXBE2S3 TO QVXBKCSS,0.3342740276253646
64,F5SXURFA TO T4S3K5ZT,0.33425246390100394
926,356QDHJ7 TO HTFNIQDD,0.33402196078844604
1214,XSJ9KCBQ TO Z56T9MF4,0.33326000993568194
248,CDAJEXM8 TO MXXBE2S3,0.3332494722277388
979,2017_7 TO 356QDHJ7,0.332651112864374
871,CZQ57NCZ TO KF3CZPHV,0.332079486732769
965,8M9FQCNU TO SMZ5P2JC,0.33204588299627535
666,CDAJEXM8 TO EWDTT8PI,0.33186174721046957
17,4IR7FP3G TO J7SB3TH5,0.33184121281061296
737,356QDHJ7 TO J7SB3TH5,0.33145765029882057
885,2017_7 TO NINP5I8I,0.3314437160439927
694,CZQ57NCZ TO EWDTT8PI,0.331314609672716
573,6UGSWD8D TO 9T2T3NWW,0.33094859584868175
242,6UGSWD8D TO MXXBE2S3,0.3307694306329588
287,5G8U33QZ TO 9895DC6Q,0.33027612337179524
491,2017_11 TO CDAJEXM8,0.33008385628596393
975,356QDHJ7 TO T9IJMSRB,0.32980061836398167
1072,2017_5 TO T8P7HT8E,0.3295024910828106
34,2017_7 TO 4IR7FP3G,0.3293074743674015
393,7V9JCFSV TO DW9W8Z9I,0.32889728192602674
437,AFWXF8CH TO GCGB74CJ,0.32886797974456783
1135,2017_6 TO DW9W8Z9I,0.32816502034517736
312,2017_1 TO 9895DC6Q,0.32776313856105643
571,6UGSWD8D TO 8M9FQCNU,0.32724825940505675
540,2017_10 TO T9IJMSRB,0.32709948328494043
412,AFWXF8CH TO F5SXURFA,0.3269607218132078
1002,2017_9 TO 9T2T3NWW,0.32652966507584935
884,2017_4 TO NINP5I8I,0.32639709269484407
90,SMZ5P2JC TO T4S3K5ZT,0.3261587170554602
534,2017_10 TO HTFNIQDD,0.3257126082384768
614,2017_4 TO NX42RPT2,0.32521582460953113
87,2017_1 TO T4S3K5ZT,0.3245909548044874
435,2017_1 TO AFWXF8CH,0.3245712409259809
162,GPBS8H6W TO KF3CZPHV,0.32442477046886053
1007,9T2T3NWW TO GCGB74CJ,0.3243290756157369
1028,2017_8 TO SMZ5P2JC,0.3242832645291065
422,356QDHJ7 TO AFWXF8CH,0.3241703425932577
279,9895DC6Q TO FQVMU8GU,0.32414947478516276
976,356QDHJ7 TO T8P7HT8E,0.32389549869888856
240,2017_11 TO MXXBE2S3,0.32293145332842954
305,2017_5 TO 9895DC6Q,0.3228280661737615
704,F5SXURFA TO HTFNIQDD,0.3227537596899692
297,9895DC6Q TO HTFNIQDD,0.32217071079932413
244,5G8U33QZ TO MXXBE2S3,0.3218653548404079
383,7V9JCFSV TO 9T2T3NWW,0.32186304996924575
1116,2017_4 TO GQPNFE6B,0.32183087296273183
586,6UGSWD8D TO H3HIEFKV,0.3215576715849935
154,GPBS8H6W TO NX42RPT2,0.32106971397374173
525,2017_10 TO EWDTT8PI,0.3209104435363328
1183,2017_1 TO Z56T9MF4,0.3204786123615758
1190,H3HIEFKV TO SMZ5P2JC,0.32009177581472736
355,FQVMU8GU TO H3HIEFKV,0.31998230784145376
395,2017_1 TO 7V9JCFSV,0.3196348875404782
277,56QUJEMP TO MXXBE2S3,0.31962978316140145
530,2017_10 TO SFF232HX,0.31949259276302666
237,7V9JCFSV TO MXXBE2S3,0.31900103069944974
549,2017_1 TO 2017_10,0.31887520650009016
1150,2017_9 TO H3HIEFKV,0.3183373608727219
1033,2017_8 TO 56QUJEMP,0.31828887674287965
456,ABX4R7K5 TO KF3CZPHV,0.3179841535219914
856,KF3CZPHV TO T8P7HT8E,0.3179411229951298
1054,T8P7HT8E TO T9IJMSRB,0.31782960268505445
1057,2017_7 TO T9IJMSRB,0.31781977195337485
10,2017_11 TO 4IR7FP3G,0.31768534266608606
1217,56QUJEMP TO QVXBKCSS,0.3174390418332391
522,2017_10 TO 6UGSWD8D,0.3172196910633316
593,56QUJEMP TO 6UGSWD8D,0.3170036737368822
812,F96H6I58 TO SMZ5P2JC,0.3169353731553025
1074,2017_7 TO T8P7HT8E,0.31686001092849336
1048,VM7EP4IA TO Z56T9MF4,0.31642767507421
930,HTFNIQDD TO T9IJMSRB,0.3163589196275143
580,2017_7 TO 6UGSWD8D,0.3160626037961053
949,356QDHJ7 TO 8M9FQCNU,0.3155380260155435
1073,2017_4 TO T8P7HT8E,0.3155358793265177
387,7V9JCFSV TO T8P7HT8E,0.31525045018689024
866,GCGB74CJ TO KF3CZPHV,0.3151434035640328
1092,2017_5 TO 2017_9,0.31472814269166394
962,2017_1 TO 8M9FQCNU,0.3143608434997731
719,2017_1 TO F5SXURFA,0.31423328944179807
497,2017_11 TO HTFNIQDD,0.31414249058931254
1212,CZQ57NCZ TO Z56T9MF4,0.3138217635981555
714,2017_7 TO F5SXURFA,0.31370828312031285
772,CDAJEXM8 TO T8P7HT8E,0.31344045486393357
541,2017_10 TO T8P7HT8E,0.31336529173805183
896,GQPNFE6B TO NINP5I8I,0.31306526547151403
576,6UGSWD8D TO T9IJMSRB,0.31291358260275803
210,HTFNIQDD TO UQ4WC79E,0.3120255824014313
345,FQVMU8GU TO T9IJMSRB,0.3118665309978008
1153,2017_9 TO Z56T9MF4,0.3115650981954401
207,KF3CZPHV TO UQ4WC79E,0.31132617054089473
583,6UGSWD8D TO DW9W8Z9I,0.31091648951084716
775,2017_7 TO CDAJEXM8,0.3105901538164324
1118,2017_4 TO 56QUJEMP,0.31035603211778207
175,2017_7 TO GPBS8H6W,0.31012554663955805
414,AFWXF8CH TO CDAJEXM8,0.31004327574129453
553,2017_10 TO Z56T9MF4,0.30991514786607977
408,6UGSWD8D TO AFWXF8CH,0.30991289005942635
389,2017_4 TO 7V9JCFSV,0.3098702752484984
568,6UGSWD8D TO NINP5I8I,0.30953059828762486
628,56QUJEMP TO NX42RPT2,0.3094193386240667
1059,2017_9 TO T9IJMSRB,0.30893290534475315
835,DW9W8Z9I TO SFF232HX,0.30870445610214703
629,NX42RPT2 TO XSJ9KCBQ,0.30857144627100797
892,GCGB74CJ TO NINP5I8I,0.30851488767426627
280,7V9JCFSV TO 9895DC6Q,0.30835613160217457
56,AFWXF8CH TO T4S3K5ZT,0.3080811309983984
146,9895DC6Q TO GPBS8H6W,0.30800776028055754
795,8M9FQCNU TO F96H6I58,0.3074272328985759
1107,2017_4 TO 2017_9,0.30678332725826984
920,AMDVNRNA TO QVXBKCSS,0.3067201038725049
1202,56QUJEMP TO GCGB74CJ,0.3061896762681291
658,5G8U33QZ TO Z56T9MF4,0.3058355179374015
390,2017_7 TO 7V9JCFSV,0.30536677739978435
499,2017_11 TO 356QDHJ7,0.305215845625625
402,7V9JCFSV TO CZQ57NCZ,0.304999054681788
552,2017_10 TO SMZ5P2JC,0.3049146052829037
406,2017_11 TO AFWXF8CH,0.3047826627171315
520,2017_11 TO 56QUJEMP,0.30442665236022903
565,6UGSWD8D TO F96H6I58,0.3042072951733312
229,UQ4WC79E TO Z56T9MF4,0.30419895654446494
417,AFWXF8CH TO KF3CZPHV,0.3041288850402928
1006,9T2T3NWW TO H3HIEFKV,0.3040827974292789
613,2017_5 TO NX42RPT2,0.3039877248740446
936,2017_9 TO HTFNIQDD,0.30390570764582026
1020,2017_7 TO 2017_8,0.30366282468327366
465,ABX4R7K5 TO T9IJMSRB,0.3031172418842907
1131,2017_7 TO CZQ57NCZ,0.3030406276708052
282,9895DC6Q TO ABX4R7K5,0.3028738204051977
299,356QDHJ7 TO 9895DC6Q,0.30264089637208336
1106,2017_4 TO 2017_6,0.3025721339162055
933,2017_4 TO HTFNIQDD,0.3024282647891331
985,356QDHJ7 TO H3HIEFKV,0.3019753590565284
909,2017_4 TO AMDVNRNA,0.30184280638532757
590,6UGSWD8D TO QVXBKCSS,0.30175410270193126
370,5G8U33QZ TO 7V9JCFSV,0.3012204248489331
922,AMDVNRNA TO CZQ57NCZ,0.301058957034013
609,2017_8 TO NX42RPT2,0.3008889462369251
37,4IR7FP3G TO DW9W8Z9I,0.30063530326941545
228,SMZ5P2JC TO UQ4WC79E,0.3005147954482794
472,ABX4R7K5 TO DW9W8Z9I,0.3001464446962111
61,NX42RPT2 TO T4S3K5ZT,0.30014487195490536
964,8M9FQCNU TO GCGB74CJ,0.30007222412187595
551,2017_10 TO GCGB74CJ,0.2999024427542982
724,F5SXURFA TO QVXBKCSS,0.2996340655965871
888,DW9W8Z9I TO NINP5I8I,0.29944389094839585
627,CZQ57NCZ TO NX42RPT2,0.29908993075917867
24,4IR7FP3G TO HTFNIQDD,0.2986207397110521
1218,QVXBKCSS TO XSJ9KCBQ,0.2983518169045314
155,5G8U33QZ TO GPBS8H6W,0.29824260728623897
863,KF3CZPHV TO XGBBFQWX,0.29802717081634267
1160,2017_1 TO DW9W8Z9I,0.2980254078552622
1216,CZQ57NCZ TO QVXBKCSS,0.2980171834310512
1166,DW9W8Z9I TO GQPNFE6B,0.297904053167511
625,NX42RPT2 TO QVXBKCSS,0.29776628498020197
429,2017_4 TO AFWXF8CH,0.29771593358650694
803,2017_4 TO F96H6I58,0.29766734348542034
727,56QUJEMP TO F5SXURFA,0.29693069443050724
428,2017_5 TO AFWXF8CH,0.2968617045270816
165,GPBS8H6W TO HTFNIQDD,0.2962540218151788
1210,QVXBKCSS TO Z56T9MF4,0.2962498121544055
426,AFWXF8CH TO T9IJMSRB,0.2960735520227664
843,GQPNFE6B TO SFF232HX,0.2955078215267174
149,AFWXF8CH TO GPBS8H6W,0.2955006309068344
1099,2017_5 TO Z56T9MF4,0.29535637707235596
431,2017_6 TO AFWXF8CH,0.2951626698485237
809,2017_1 TO F96H6I58,0.29508641070239117
18,4IR7FP3G TO CDAJEXM8,0.29477861293033825
616,2017_6 TO NX42RPT2,0.29432299895776204
223,DW9W8Z9I TO UQ4WC79E,0.29423849362908205
608,9T2T3NWW TO NX42RPT2,0.29422430845599346
736,8M9FQCNU TO J7SB3TH5,0.29308704497167204
894,NINP5I8I TO Z56T9MF4,0.2930616813724418
782,CDAJEXM8 TO GCGB74CJ,0.2930489178565643
