,combination,sim
84,2017_9 TO T4S3K5ZT,0.4293879643627472
372,7V9JCFSV TO F5SXURFA,0.42899646389951784
228,SMZ5P2JC TO UQ4WC79E,0.42826053664530916
237,7V9JCFSV TO MXXBE2S3,0.4282438257607857
119,4C8T6PTV TO HTFNIQDD,0.42678940153856904
61,NX42RPT2 TO T4S3K5ZT,0.4243555519522664
615,2017_7 TO NX42RPT2,0.42403037243203845
318,9895DC6Q TO GQPNFE6B,0.4230806548903727
68,SFF232HX TO T4S3K5ZT,0.42279361022445583
356,FQVMU8GU TO GCGB74CJ,0.4220236974039371
243,MXXBE2S3 TO NX42RPT2,0.42117115505413616
429,2017_4 TO AFWXF8CH,0.42098064236108934
162,GPBS8H6W TO KF3CZPHV,0.4199148485028089
5,4IR7FP3G TO 9895DC6Q,0.41812923315399486
364,7V9JCFSV TO AFWXF8CH,0.4177297184273292
661,5G8U33QZ TO CZQ57NCZ,0.41766215892958514
193,7V9JCFSV TO UQ4WC79E,0.4172776311085912
290,9895DC6Q TO J7SB3TH5,0.41713168984252813
1078,T8P7HT8E TO XGBBFQWX,0.41657375408460484
319,9895DC6Q TO CZQ57NCZ,0.4165448680338457
459,ABX4R7K5 TO HTFNIQDD,0.41640364315558487
484,2017_10 TO 2017_11,0.41599016718511705
388,2017_5 TO 7V9JCFSV,0.41557046069462267
601,NX42RPT2 TO SFF232HX,0.41350240218681567
8,4IR7FP3G TO AFWXF8CH,0.4132523615834849
225,2017_1 TO UQ4WC79E,0.4128719741792577
928,2017_8 TO HTFNIQDD,0.4126215220532645
112,4C8T6PTV TO J7SB3TH5,0.4114544711720298
1089,2017_4 TO 2017_5,0.41108697822858775
521,2017_11 TO XSJ9KCBQ,0.4090506779391878
1176,GQPNFE6B TO XGBBFQWX,0.4087783382196273
1142,2017_6 TO QVXBKCSS,0.4084471919820367
377,7V9JCFSV TO KF3CZPHV,0.4082944168964622
1073,2017_4 TO T8P7HT8E,0.4082498195706872
616,2017_6 TO NX42RPT2,0.40813250534369483
1062,2017_1 TO T9IJMSRB,0.4080490972131632
476,ABX4R7K5 TO GCGB74CJ,0.40786568904472253
460,8M9FQCNU TO ABX4R7K5,0.4073458130894734
269,2017_1 TO MXXBE2S3,0.40720733679408183
224,UQ4WC79E TO XGBBFQWX,0.4070769281086202
1184,2017_1 TO QVXBKCSS,0.4065440006749991
940,H3HIEFKV TO HTFNIQDD,0.4064135836984686
942,HTFNIQDD TO SMZ5P2JC,0.4051614958261909
1223,CZQ57NCZ TO XSJ9KCBQ,0.404032087585116
454,ABX4R7K5 TO F96H6I58,0.403869841489246
177,2017_9 TO GPBS8H6W,0.4038073043439605
744,2017_4 TO J7SB3TH5,0.4036734345086517
926,356QDHJ7 TO HTFNIQDD,0.4028650312462385
294,9895DC6Q TO KF3CZPHV,0.40285358369874613
50,GPBS8H6W TO T4S3K5ZT,0.40263082719802923
823,8M9FQCNU TO SFF232HX,0.40230031890146356
3,4IR7FP3G TO UQ4WC79E,0.40188383678309425
548,2017_10 TO XGBBFQWX,0.4017206636369428
312,2017_1 TO 9895DC6Q,0.4015911664163776
57,ABX4R7K5 TO T4S3K5ZT,0.4010365078423941
901,8M9FQCNU TO AMDVNRNA,0.40080891479973824
595,5G8U33QZ TO NX42RPT2,0.4004572632089374
1014,9T2T3NWW TO XSJ9KCBQ,0.39939301260486537
969,8M9FQCNU TO CZQ57NCZ,0.3993778213719442
722,F5SXURFA TO SMZ5P2JC,0.3990981564537921
191,9895DC6Q TO UQ4WC79E,0.39902169831053047
621,H3HIEFKV TO NX42RPT2,0.39879028464809474
1107,2017_4 TO 2017_9,0.3979496663132285
1068,GQPNFE6B TO T9IJMSRB,0.3976529889012377
211,8M9FQCNU TO UQ4WC79E,0.3968788164555114
741,J7SB3TH5 TO T9IJMSRB,0.3958337920909858
276,CZQ57NCZ TO MXXBE2S3,0.3947015104345848
442,AFWXF8CH TO CZQ57NCZ,0.3943645598903843
1125,2017_7 TO H3HIEFKV,0.3939462281286925
444,AFWXF8CH TO XSJ9KCBQ,0.3936008934241313
1117,2017_4 TO CZQ57NCZ,0.393394361630227
727,56QUJEMP TO F5SXURFA,0.3930276472231814
871,CZQ57NCZ TO KF3CZPHV,0.39264307364818474
887,2017_9 TO NINP5I8I,0.39227698195946736
155,5G8U33QZ TO GPBS8H6W,0.3915677996193221
402,7V9JCFSV TO CZQ57NCZ,0.3911477912111272
324,ABX4R7K5 TO FQVMU8GU,0.3910506784896479
272,MXXBE2S3 TO SMZ5P2JC,0.39057368267423365
618,DW9W8Z9I TO NX42RPT2,0.39044305273930535
602,KF3CZPHV TO NX42RPT2,0.3897915119420743
864,2017_1 TO KF3CZPHV,0.38930330753827946
190,MXXBE2S3 TO UQ4WC79E,0.38865386673978586
161,GPBS8H6W TO SFF232HX,0.38831764783742906
288,9895DC6Q TO EWDTT8PI,0.3881551020875278
284,2017_10 TO 9895DC6Q,0.3874071717730292
1055,2017_5 TO T9IJMSRB,0.3873034922586269
984,2017_1 TO 356QDHJ7,0.38714545839224646
1066,T9IJMSRB TO Z56T9MF4,0.38678944417452854
64,F5SXURFA TO T4S3K5ZT,0.38513995310194127
847,KF3CZPHV TO NINP5I8I,0.38437092568037734
1140,2017_6 TO SMZ5P2JC,0.3841965643254136
840,SFF232HX TO SMZ5P2JC,0.3839820330070469
216,T9IJMSRB TO UQ4WC79E,0.38277660878777553
1165,DW9W8Z9I TO QVXBKCSS,0.3824656021032088
1188,2017_1 TO XSJ9KCBQ,0.38231697324355784
150,ABX4R7K5 TO GPBS8H6W,0.38219706303676415
872,56QUJEMP TO KF3CZPHV,0.381837873449959
1214,XSJ9KCBQ TO Z56T9MF4,0.38090319664174044
937,DW9W8Z9I TO HTFNIQDD,0.3805823326270197
1148,2017_9 TO XGBBFQWX,0.3805217456779598
309,2017_9 TO 9895DC6Q,0.3804362513382715
811,F96H6I58 TO GCGB74CJ,0.38020164075858065
867,KF3CZPHV TO SMZ5P2JC,0.37956995336119603
100,4C8T6PTV TO 9895DC6Q,0.3789413110354004
265,2017_6 TO MXXBE2S3,0.3785042088462709
949,356QDHJ7 TO 8M9FQCNU,0.3784886077472085
465,ABX4R7K5 TO T9IJMSRB,0.3781692453561136
268,MXXBE2S3 TO XGBBFQWX,0.37758137346982745
796,356QDHJ7 TO F96H6I58,0.376884096707394
282,9895DC6Q TO ABX4R7K5,0.37614539178425366
888,DW9W8Z9I TO NINP5I8I,0.3756243493111957
169,2017_8 TO GPBS8H6W,0.37554737029699115
463,2017_8 TO ABX4R7K5,0.37490859896060713
826,2017_8 TO SFF232HX,0.3745800800671837
109,4C8T6PTV TO 5G8U33QZ,0.3740993990221272
1163,DW9W8Z9I TO SMZ5P2JC,0.3735764684418377
962,2017_1 TO 8M9FQCNU,0.37332052379930514
1158,2017_9 TO XSJ9KCBQ,0.3732120322879009
307,2017_7 TO 9895DC6Q,0.3728364592141058
470,2017_6 TO ABX4R7K5,0.3726366678507429
166,8M9FQCNU TO GPBS8H6W,0.3725957505503855
44,4IR7FP3G TO QVXBKCSS,0.37224152095719454
418,AFWXF8CH TO NINP5I8I,0.3721373950960243
1115,2017_4 TO QVXBKCSS,0.3720449853018203
49,4C8T6PTV TO T4S3K5ZT,0.37191452199877206
21,4IR7FP3G TO KF3CZPHV,0.37168909672310446
810,F96H6I58 TO H3HIEFKV,0.3715684232630936
367,2017_10 TO 7V9JCFSV,0.36980661765837197
617,2017_9 TO NX42RPT2,0.3690876793998277
1145,2017_6 TO 56QUJEMP,0.3688603455025531
611,NX42RPT2 TO T9IJMSRB,0.36818233190882865
925,8M9FQCNU TO HTFNIQDD,0.3681246973416301
221,2017_6 TO UQ4WC79E,0.3679375558729767
423,9T2T3NWW TO AFWXF8CH,0.36751868911547536
209,AMDVNRNA TO UQ4WC79E,0.3670447527237237
1138,2017_6 TO H3HIEFKV,0.3662241277031846
432,2017_9 TO AFWXF8CH,0.36608974510210457
1183,2017_1 TO Z56T9MF4,0.36593573737744123
1204,SMZ5P2JC TO Z56T9MF4,0.36450758579957665
1051,CZQ57NCZ TO VM7EP4IA,0.3638295288798248
279,9895DC6Q TO FQVMU8GU,0.3637039022098434
328,FQVMU8GU TO NX42RPT2,0.36356901311152057
87,2017_1 TO T4S3K5ZT,0.36321192750020903
1170,2017_1 TO XGBBFQWX,0.36198053523043994
316,9895DC6Q TO Z56T9MF4,0.36190809381488576
481,ABX4R7K5 TO CZQ57NCZ,0.3617613639408983
813,F96H6I58 TO Z56T9MF4,0.36134240698900943
852,9T2T3NWW TO KF3CZPHV,0.36124316635194664
892,GCGB74CJ TO NINP5I8I,0.3609783342553208
494,2017_11 TO KF3CZPHV,0.36054221500882677
4,4IR7FP3G TO MXXBE2S3,0.36029009969770365
1085,GQPNFE6B TO T8P7HT8E,0.35964828252880965
1191,H3HIEFKV TO Z56T9MF4,0.35939154849125154
450,ABX4R7K5 TO EWDTT8PI,0.35929320119503927
76,2017_8 TO T4S3K5ZT,0.3589759368865082
1128,2017_7 TO Z56T9MF4,0.3589658537456055
791,F96H6I58 TO KF3CZPHV,0.35839199832527546
971,8M9FQCNU TO XSJ9KCBQ,0.35833491120407923
128,2017_4 TO 4C8T6PTV,0.3582909266950014
33,2017_4 TO 4IR7FP3G,0.35778753937276164
865,H3HIEFKV TO KF3CZPHV,0.35691341956636446
96,T4S3K5ZT TO XSJ9KCBQ,0.35656938974614794
609,2017_8 TO NX42RPT2,0.35635013370831836
83,2017_6 TO T4S3K5ZT,0.35605972054856116
854,KF3CZPHV TO VM7EP4IA,0.35569511938787457
1110,2017_1 TO 2017_4,0.35563006866290214
1122,2017_7 TO DW9W8Z9I,0.35531278928525634
600,F96H6I58 TO NX42RPT2,0.355164646949797
1150,2017_9 TO H3HIEFKV,0.3550058176040196
640,5G8U33QZ TO 8M9FQCNU,0.3549574328378424
48,4IR7FP3G TO XSJ9KCBQ,0.35490762234568907
704,F5SXURFA TO HTFNIQDD,0.354455632479559
683,2017_6 TO EWDTT8PI,0.35443352762158664
283,2017_11 TO 9895DC6Q,0.35441166452835726
1036,T8P7HT8E TO VM7EP4IA,0.35437063152844095
380,7V9JCFSV TO HTFNIQDD,0.3538461957143598
622,GCGB74CJ TO NX42RPT2,0.3527478789816356
205,F96H6I58 TO UQ4WC79E,0.3525127487486649
619,NX42RPT2 TO XGBBFQWX,0.3524233908716159
624,NX42RPT2 TO Z56T9MF4,0.3520752526062566
922,AMDVNRNA TO CZQ57NCZ,0.35174098242798313
201,EWDTT8PI TO UQ4WC79E,0.3505065137963912
1182,2017_1 TO SMZ5P2JC,0.3501658751030302
556,2017_10 TO CZQ57NCZ,0.3494947375318542
629,NX42RPT2 TO XSJ9KCBQ,0.3488703893391074
1095,2017_1 TO 2017_5,0.3486594883362717
663,5G8U33QZ TO XSJ9KCBQ,0.34814247705613055
239,ABX4R7K5 TO MXXBE2S3,0.34753342618866934
1179,XGBBFQWX TO XSJ9KCBQ,0.3473209079680015
1190,H3HIEFKV TO SMZ5P2JC,0.347237275445483
636,5G8U33QZ TO KF3CZPHV,0.3471037028696984
80,2017_5 TO T4S3K5ZT,0.34661632855747293
97,4C8T6PTV TO GPBS8H6W,0.3461738162373116
1114,2017_4 TO Z56T9MF4,0.34606973875615843
960,8M9FQCNU TO DW9W8Z9I,0.3459270812042372
856,KF3CZPHV TO T8P7HT8E,0.34561335354362566
410,5G8U33QZ TO AFWXF8CH,0.34543502469066967
220,2017_7 TO UQ4WC79E,0.34497161938449117
340,8M9FQCNU TO FQVMU8GU,0.3448402401081839
1164,DW9W8Z9I TO Z56T9MF4,0.3445238755665909
134,2017_1 TO 4C8T6PTV,0.34412988914223197
138,4C8T6PTV TO Z56T9MF4,0.34384019589722126
371,7V9JCFSV TO EWDTT8PI,0.3438078402443503
255,8M9FQCNU TO MXXBE2S3,0.34377944665723725
1099,2017_5 TO Z56T9MF4,0.34374506494691315
389,2017_4 TO 7V9JCFSV,0.3434174306727701
935,2017_6 TO HTFNIQDD,0.3432329932704865
321,9895DC6Q TO XSJ9KCBQ,0.34259095378383786
428,2017_5 TO AFWXF8CH,0.342478845801523
226,H3HIEFKV TO UQ4WC79E,0.34221963435341485
1033,2017_8 TO 56QUJEMP,0.34183365110286745
407,2017_10 TO AFWXF8CH,0.3418192590683442
108,4C8T6PTV TO NX42RPT2,0.3415428859756162
736,8M9FQCNU TO J7SB3TH5,0.3404754526228351
298,8M9FQCNU TO 9895DC6Q,0.34012317150648586
1012,9T2T3NWW TO CZQ57NCZ,0.33994648539318506
1208,56QUJEMP TO SMZ5P2JC,0.3398742700159745
447,6UGSWD8D TO ABX4R7K5,0.33972410984621093
723,F5SXURFA TO Z56T9MF4,0.33966604893116137
1071,T9IJMSRB TO XSJ9KCBQ,0.3391411603900255
439,AFWXF8CH TO Z56T9MF4,0.3389292719942818
396,7V9JCFSV TO H3HIEFKV,0.33853387047577965
701,F5SXURFA TO KF3CZPHV,0.33850474094058547
130,2017_6 TO 4C8T6PTV,0.33790520429322
1147,2017_9 TO DW9W8Z9I,0.33783435151079566
855,KF3CZPHV TO T9IJMSRB,0.33764045356531636
482,56QUJEMP TO ABX4R7K5,0.33760648198891485
274,MXXBE2S3 TO QVXBKCSS,0.33733910311055526
281,9895DC6Q TO AFWXF8CH,0.33730182634250705
897,CZQ57NCZ TO NINP5I8I,0.33729210399700427
417,AFWXF8CH TO KF3CZPHV,0.337187240068203
628,56QUJEMP TO NX42RPT2,0.33711765681810424
27,4IR7FP3G TO 9T2T3NWW,0.33701999308533526
1060,DW9W8Z9I TO T9IJMSRB,0.33548635136512983
397,7V9JCFSV TO GCGB74CJ,0.33525324087465436
754,J7SB3TH5 TO Z56T9MF4,0.3351679987906233
964,8M9FQCNU TO GCGB74CJ,0.3349147005648563
690,EWDTT8PI TO SMZ5P2JC,0.33472260963111156
1197,GCGB74CJ TO SMZ5P2JC,0.33460722647174335
297,9895DC6Q TO HTFNIQDD,0.3339881259238081
489,2017_11 TO F5SXURFA,0.3338795225694915
819,KF3CZPHV TO SFF232HX,0.3338030375916742
936,2017_9 TO HTFNIQDD,0.33369395976893235
124,4C8T6PTV TO VM7EP4IA,0.3335468525996349
317,9895DC6Q TO QVXBKCSS,0.33323145563179524
1004,9T2T3NWW TO XGBBFQWX,0.3331568029824201
277,56QUJEMP TO MXXBE2S3,0.33272747373973366
331,F5SXURFA TO FQVMU8GU,0.3326607037908256
121,356QDHJ7 TO 4C8T6PTV,0.3326228860573859
714,2017_7 TO F5SXURFA,0.33250643626732623
939,2017_1 TO HTFNIQDD,0.33232687276577244
409,AFWXF8CH TO NX42RPT2,0.33226785290161065
438,AFWXF8CH TO SMZ5P2JC,0.3318422034496509
981,2017_9 TO 356QDHJ7,0.33141259243788856
404,7V9JCFSV TO XSJ9KCBQ,0.33087208176933824
325,2017_11 TO FQVMU8GU,0.3304752691907755
384,2017_8 TO 7V9JCFSV,0.3303020547653245
22,4IR7FP3G TO NINP5I8I,0.3300637128529128
304,9895DC6Q TO T8P7HT8E,0.32988700184604636
207,KF3CZPHV TO UQ4WC79E,0.32927509871482885
858,2017_4 TO KF3CZPHV,0.3289916198962346
958,2017_6 TO 8M9FQCNU,0.32898958247896926
997,9T2T3NWW TO T8P7HT8E,0.32799471983015316
614,2017_4 TO NX42RPT2,0.32792652496321817
1059,2017_9 TO T9IJMSRB,0.32765907129374683
105,2017_11 TO 4C8T6PTV,0.32764040587854404
657,5G8U33QZ TO SMZ5P2JC,0.32745717270708585
604,AMDVNRNA TO NX42RPT2,0.32722417746996557
178,DW9W8Z9I TO GPBS8H6W,0.326935332457014
1136,2017_6 TO XGBBFQWX,0.3269140242688443
1121,2017_7 TO 2017_9,0.32684773003239687
720,F5SXURFA TO H3HIEFKV,0.3267198548033603
1146,2017_6 TO XSJ9KCBQ,0.32661082518943196
944,HTFNIQDD TO QVXBKCSS,0.3264610662881504
863,KF3CZPHV TO XGBBFQWX,0.32478150463295175
1124,2017_1 TO 2017_7,0.3240882018097764
53,9895DC6Q TO T4S3K5ZT,0.3239853114059176
1129,2017_7 TO QVXBKCSS,0.3237720902889272
137,4C8T6PTV TO SMZ5P2JC,0.32364813494549916
750,2017_1 TO J7SB3TH5,0.32346112861805754
1091,2017_5 TO 2017_6,0.32335655524553897
387,7V9JCFSV TO T8P7HT8E,0.32309103925708826
1216,CZQ57NCZ TO QVXBKCSS,0.32301241597114494
122,4C8T6PTV TO 9T2T3NWW,0.3225403174121002
352,DW9W8Z9I TO FQVMU8GU,0.3222049459572557
553,2017_10 TO Z56T9MF4,0.32206124630406396
1130,2017_7 TO GQPNFE6B,0.32186677647666684
1144,2017_6 TO CZQ57NCZ,0.32158610046221536
7,4IR7FP3G TO 7V9JCFSV,0.32150906369351495
392,2017_9 TO 7V9JCFSV,0.3213874641051355
401,7V9JCFSV TO GQPNFE6B,0.3203568034874136
991,356QDHJ7 TO CZQ57NCZ,0.32020218866814865
315,9895DC6Q TO SMZ5P2JC,0.32017092836815575
1065,SMZ5P2JC TO T9IJMSRB,0.319919526596005
381,7V9JCFSV TO 8M9FQCNU,0.3198997183689378
474,2017_1 TO ABX4R7K5,0.31984378599639407
850,8M9FQCNU TO KF3CZPHV,0.3197249884429967
1149,2017_1 TO 2017_9,0.3196856309561793
1102,2017_5 TO CZQ57NCZ,0.3195831452278656
546,2017_10 TO 2017_9,0.31931239291517666
1205,QVXBKCSS TO SMZ5P2JC,0.3192085194179346
1103,2017_5 TO 56QUJEMP,0.3191682220568799
918,AMDVNRNA TO SMZ5P2JC,0.3189725023465191
1134,2017_6 TO 2017_9,0.3187778572453409
1,4C8T6PTV TO 4IR7FP3G,0.31864630575900277
75,9T2T3NWW TO T4S3K5ZT,0.3186214827538194
212,356QDHJ7 TO UQ4WC79E,0.3183338117821344
185,GPBS8H6W TO QVXBKCSS,0.3181203073919716
73,8M9FQCNU TO T4S3K5ZT,0.3178361521686006
305,2017_5 TO 9895DC6Q,0.31715905017160795
1023,2017_8 TO DW9W8Z9I,0.3167960862299679
1209,SMZ5P2JC TO XSJ9KCBQ,0.31674229098545414
456,ABX4R7K5 TO KF3CZPHV,0.31652114754872107
759,J7SB3TH5 TO XSJ9KCBQ,0.3164416484992172
804,2017_7 TO F96H6I58,0.3160939644965175
1175,QVXBKCSS TO XGBBFQWX,0.31564619650903014
673,8M9FQCNU TO EWDTT8PI,0.31542636293647386
678,EWDTT8PI TO T9IJMSRB,0.31527713252294864
313,9895DC6Q TO H3HIEFKV,0.315021449799326
757,CZQ57NCZ TO J7SB3TH5,0.314980413313271
857,2017_5 TO KF3CZPHV,0.3148617708304744
816,CZQ57NCZ TO F96H6I58,0.3146644382655397
478,ABX4R7K5 TO Z56T9MF4,0.31466305621782475
948,HTFNIQDD TO XSJ9KCBQ,0.3144191275437853
468,2017_4 TO ABX4R7K5,0.31418349294664016
394,7V9JCFSV TO XGBBFQWX,0.31404298006652986
1180,2017_1 TO H3HIEFKV,0.3138495501408325
500,2017_11 TO 9T2T3NWW,0.3137513381965087
1028,2017_8 TO SMZ5P2JC,0.3137166900030135
756,GQPNFE6B TO J7SB3TH5,0.3135434424678498
598,J7SB3TH5 TO NX42RPT2,0.3135225602742959
126,4C8T6PTV TO T8P7HT8E,0.31291185649478526
841,SFF232HX TO Z56T9MF4,0.3127838475772805
357,FQVMU8GU TO SMZ5P2JC,0.31232717315699987
1013,56QUJEMP TO 9T2T3NWW,0.3120709011832997
88,H3HIEFKV TO T4S3K5ZT,0.31082564120117984
390,2017_7 TO 7V9JCFSV,0.3106703568219762
1162,DW9W8Z9I TO GCGB74CJ,0.3106124208166814
651,2017_9 TO 5G8U33QZ,0.31056827320451896
881,NINP5I8I TO T9IJMSRB,0.31038034921679114
794,F96H6I58 TO HTFNIQDD,0.3097217009977524
837,2017_1 TO SFF232HX,0.30941805964133395
809,2017_1 TO F96H6I58,0.3092885004559853
273,MXXBE2S3 TO Z56T9MF4,0.3085179481100653
287,5G8U33QZ TO 9895DC6Q,0.3084793169165958
238,AFWXF8CH TO MXXBE2S3,0.3079376544755985
104,4C8T6PTV TO ABX4R7K5,0.3076750915241391
853,2017_8 TO KF3CZPHV,0.3076490623278956
427,AFWXF8CH TO T8P7HT8E,0.3071049706129003
148,7V9JCFSV TO GPBS8H6W,0.30686174670660304
1047,SMZ5P2JC TO VM7EP4IA,0.306586019237578
45,4IR7FP3G TO GQPNFE6B,0.30638007106954324
405,ABX4R7K5 TO AFWXF8CH,0.3061096569349937
597,F5SXURFA TO NX42RPT2,0.30595168244404514
175,2017_7 TO GPBS8H6W,0.3057860111468127
240,2017_11 TO MXXBE2S3,0.30573383934877363
1126,2017_7 TO GCGB74CJ,0.3057099167372307
531,2017_10 TO KF3CZPHV,0.3054822911985293
998,2017_5 TO 9T2T3NWW,0.3051643750639641
753,J7SB3TH5 TO SMZ5P2JC,0.30495511502743367
558,2017_10 TO XSJ9KCBQ,0.30421399854752795
133,4C8T6PTV TO XGBBFQWX,0.3041930178684811
17,4IR7FP3G TO J7SB3TH5,0.30412632286333385
452,ABX4R7K5 TO J7SB3TH5,0.3040885553080095
457,ABX4R7K5 TO NINP5I8I,0.30398642417057553
1104,2017_5 TO XSJ9KCBQ,0.30392130483545565
1009,9T2T3NWW TO Z56T9MF4,0.3036226361147709
1054,T8P7HT8E TO T9IJMSRB,0.3034542412536787
227,GCGB74CJ TO UQ4WC79E,0.3032703609046623
35,2017_6 TO 4IR7FP3G,0.3031124286740752
1132,2017_7 TO 56QUJEMP,0.3030954992685737
869,KF3CZPHV TO QVXBKCSS,0.3030255865012441
795,8M9FQCNU TO F96H6I58,0.30298376516697
866,GCGB74CJ TO KF3CZPHV,0.30218320171120583
176,2017_6 TO GPBS8H6W,0.30211800921920684
495,2017_11 TO NINP5I8I,0.3019836737169377
455,ABX4R7K5 TO SFF232HX,0.3019469499131493
596,EWDTT8PI TO NX42RPT2,0.30177135236190034
625,NX42RPT2 TO QVXBKCSS,0.30171134300399083
1195,56QUJEMP TO H3HIEFKV,0.30169342670490285
999,2017_4 TO 9T2T3NWW,0.3016316581591594
738,9T2T3NWW TO J7SB3TH5,0.30155576796297656
251,KF3CZPHV TO MXXBE2S3,0.30135042111869625
1029,2017_8 TO Z56T9MF4,0.3012196094707148
902,356QDHJ7 TO AMDVNRNA,0.30093512912521625
94,CZQ57NCZ TO T4S3K5ZT,0.30011318170135604
844,CZQ57NCZ TO SFF232HX,0.3000616972860126
393,7V9JCFSV TO DW9W8Z9I,0.2992034672746
