,combination,sim
55,7V9JCFSV TO T4S3K5ZT,0.4494552198436054
204,CDAJEXM8 TO UQ4WC79E,0.4492200821743576
732,J7SB3TH5 TO KF3CZPHV,0.44828835862990235
297,9895DC6Q TO HTFNIQDD,0.44817264016528346
614,2017_4 TO NX42RPT2,0.4478471631073252
999,2017_4 TO 9T2T3NWW,0.4477356184329299
396,7V9JCFSV TO H3HIEFKV,0.44749639862808843
937,DW9W8Z9I TO HTFNIQDD,0.4467390757647274
397,7V9JCFSV TO GCGB74CJ,0.44622920528246024
884,2017_4 TO NINP5I8I,0.44609745694622915
1208,56QUJEMP TO SMZ5P2JC,0.4449755184688222
781,CDAJEXM8 TO H3HIEFKV,0.44463990034915185
1089,2017_4 TO 2017_5,0.4437114902154958
1107,2017_4 TO 2017_9,0.44330114837957657
80,2017_5 TO T4S3K5ZT,0.4428812808418528
389,2017_4 TO 7V9JCFSV,0.4418713561824902
472,ABX4R7K5 TO DW9W8Z9I,0.44144243783791715
978,2017_4 TO 356QDHJ7,0.4401937836630491
985,356QDHJ7 TO H3HIEFKV,0.4396375001506692
813,F96H6I58 TO Z56T9MF4,0.4395506131849133
621,H3HIEFKV TO NX42RPT2,0.43740727683006186
811,F96H6I58 TO GCGB74CJ,0.43681633534223824
681,2017_4 TO EWDTT8PI,0.43552789993082397
607,356QDHJ7 TO NX42RPT2,0.43534820574666444
436,AFWXF8CH TO H3HIEFKV,0.43461591909143893
422,356QDHJ7 TO AFWXF8CH,0.43435399431747057
796,356QDHJ7 TO F96H6I58,0.43372762804116816
499,2017_11 TO 356QDHJ7,0.43333606731715335
925,8M9FQCNU TO HTFNIQDD,0.4330990611795683
988,356QDHJ7 TO Z56T9MF4,0.43186855341026265
774,2017_4 TO CDAJEXM8,0.4315933254448067
393,7V9JCFSV TO DW9W8Z9I,0.43145157313849153
340,8M9FQCNU TO FQVMU8GU,0.43078365536291585
949,356QDHJ7 TO 8M9FQCNU,0.43050207356241776
1109,2017_4 TO XGBBFQWX,0.4294809139202487
963,8M9FQCNU TO H3HIEFKV,0.42815138870271446
784,CDAJEXM8 TO Z56T9MF4,0.42670473757758104
1073,2017_4 TO T8P7HT8E,0.42630953269389765
85,DW9W8Z9I TO T4S3K5ZT,0.4260314192775912
1003,9T2T3NWW TO DW9W8Z9I,0.4260305767336143
380,7V9JCFSV TO HTFNIQDD,0.4254115725616501
1116,2017_4 TO GQPNFE6B,0.4242689324252077
1190,H3HIEFKV TO SMZ5P2JC,0.4241000340854416
629,NX42RPT2 TO XSJ9KCBQ,0.42408991865718826
178,DW9W8Z9I TO GPBS8H6W,0.423719627730109
475,ABX4R7K5 TO H3HIEFKV,0.4232910912560238
892,GCGB74CJ TO NINP5I8I,0.4231891501527998
1147,2017_9 TO DW9W8Z9I,0.42291826120005627
737,356QDHJ7 TO J7SB3TH5,0.4220732317232286
947,56QUJEMP TO HTFNIQDD,0.42194169257245745
1150,2017_9 TO H3HIEFKV,0.42128594159417015
875,HTFNIQDD TO NINP5I8I,0.4208539098821255
291,9895DC6Q TO CDAJEXM8,0.4207420315570166
883,2017_5 TO NINP5I8I,0.42060838745038226
1049,QVXBKCSS TO VM7EP4IA,0.41973058272962965
451,ABX4R7K5 TO F5SXURFA,0.4194751539408339
457,ABX4R7K5 TO NINP5I8I,0.41941137533165285
993,356QDHJ7 TO XSJ9KCBQ,0.4189124828780366
67,F96H6I58 TO T4S3K5ZT,0.41882743290104063
1057,2017_7 TO T9IJMSRB,0.418608436704123
1224,56QUJEMP TO XSJ9KCBQ,0.4182569898334114
468,2017_4 TO ABX4R7K5,0.41805385518933136
438,AFWXF8CH TO SMZ5P2JC,0.4177661172118899
1209,SMZ5P2JC TO XSJ9KCBQ,0.4169323061703906
933,2017_4 TO HTFNIQDD,0.41642599357665944
763,CDAJEXM8 TO NINP5I8I,0.4163727512607742
600,F96H6I58 TO NX42RPT2,0.4159167559005087
767,356QDHJ7 TO CDAJEXM8,0.41544915594661774
658,5G8U33QZ TO Z56T9MF4,0.41525781834979614
987,356QDHJ7 TO SMZ5P2JC,0.4147468970807269
768,9T2T3NWW TO CDAJEXM8,0.4147203885117838
601,NX42RPT2 TO SFF232HX,0.4143935821260502
1080,H3HIEFKV TO T8P7HT8E,0.4142311750050965
540,2017_10 TO T9IJMSRB,0.4131196468857328
956,2017_4 TO 8M9FQCNU,0.4126380333933521
444,AFWXF8CH TO XSJ9KCBQ,0.4124541339421765
341,356QDHJ7 TO FQVMU8GU,0.4123545127037842
615,2017_7 TO NX42RPT2,0.41214405080848876
316,9895DC6Q TO Z56T9MF4,0.4119977885505849
618,DW9W8Z9I TO NX42RPT2,0.41174486803706045
381,7V9JCFSV TO 8M9FQCNU,0.41051344332694095
433,AFWXF8CH TO DW9W8Z9I,0.41030132195094704
304,9895DC6Q TO T8P7HT8E,0.4091927403795242
1111,2017_4 TO H3HIEFKV,0.40839609321585063
1023,2017_8 TO DW9W8Z9I,0.4077701977521846
432,2017_9 TO AFWXF8CH,0.4076320885235583
721,F5SXURFA TO GCGB74CJ,0.40748841501691657
439,AFWXF8CH TO Z56T9MF4,0.4071965640762658
948,HTFNIQDD TO XSJ9KCBQ,0.40712856869910086
484,2017_10 TO 2017_11,0.40685832662168137
365,7V9JCFSV TO ABX4R7K5,0.40633407204224903
288,9895DC6Q TO EWDTT8PI,0.4054318641949951
927,9T2T3NWW TO HTFNIQDD,0.404320159842958
1162,DW9W8Z9I TO GCGB74CJ,0.4037124196498987
1007,9T2T3NWW TO GCGB74CJ,0.40371229234197786
1112,2017_4 TO GCGB74CJ,0.4035991158468875
936,2017_9 TO HTFNIQDD,0.40355312078437233
932,2017_5 TO HTFNIQDD,0.4027041781968417
1153,2017_9 TO Z56T9MF4,0.4024009832104259
685,DW9W8Z9I TO EWDTT8PI,0.40226648016673294
33,2017_4 TO 4IR7FP3G,0.4019226557813407
817,56QUJEMP TO F96H6I58,0.4017777159220154
605,HTFNIQDD TO NX42RPT2,0.40125282215411745
619,NX42RPT2 TO XGBBFQWX,0.40113328166839013
243,MXXBE2S3 TO NX42RPT2,0.40104457436914454
1086,CZQ57NCZ TO T8P7HT8E,0.40029812194843295
414,AFWXF8CH TO CDAJEXM8,0.4002896064597413
415,AFWXF8CH TO F96H6I58,0.3996372291413396
315,9895DC6Q TO SMZ5P2JC,0.3996103790394991
534,2017_10 TO HTFNIQDD,0.39924547447047654
806,2017_9 TO F96H6I58,0.3990017015079007
194,AFWXF8CH TO UQ4WC79E,0.39893899847871017
1088,T8P7HT8E TO XSJ9KCBQ,0.39870939059631577
818,F96H6I58 TO XSJ9KCBQ,0.3982651739519163
1215,GQPNFE6B TO QVXBKCSS,0.3982113507509806
128,2017_4 TO 4C8T6PTV,0.39755889556282675
803,2017_4 TO F96H6I58,0.3975489151409738
1179,XGBBFQWX TO XSJ9KCBQ,0.3972675890204699
296,9895DC6Q TO AMDVNRNA,0.3966994363207499
328,FQVMU8GU TO NX42RPT2,0.3966750592544378
337,FQVMU8GU TO NINP5I8I,0.39648784260995856
1068,GQPNFE6B TO T9IJMSRB,0.3964074423773132
1163,DW9W8Z9I TO SMZ5P2JC,0.3963447133208088
1094,2017_5 TO XGBBFQWX,0.39551477796247564
964,8M9FQCNU TO GCGB74CJ,0.3954956055727532
888,DW9W8Z9I TO NINP5I8I,0.3954396299946711
1188,2017_1 TO XSJ9KCBQ,0.39513726893967915
1125,2017_7 TO H3HIEFKV,0.3949024220313558
506,2017_11 TO 2017_4,0.3946985003843176
1204,SMZ5P2JC TO Z56T9MF4,0.39444596236817275
219,2017_4 TO UQ4WC79E,0.39436647694508553
281,9895DC6Q TO AFWXF8CH,0.3938970947696406
830,2017_5 TO SFF232HX,0.3935275697964137
226,H3HIEFKV TO UQ4WC79E,0.39272321005545696
609,2017_8 TO NX42RPT2,0.39263280014086865
966,8M9FQCNU TO Z56T9MF4,0.3925904528265869
325,2017_11 TO FQVMU8GU,0.3919750533569986
780,2017_1 TO CDAJEXM8,0.39194397387704255
759,J7SB3TH5 TO XSJ9KCBQ,0.39140304514385815
666,CDAJEXM8 TO EWDTT8PI,0.39135789641056834
909,2017_4 TO AMDVNRNA,0.39104760511329617
926,356QDHJ7 TO HTFNIQDD,0.3903314536491762
777,2017_9 TO CDAJEXM8,0.38980648267380574
1198,GCGB74CJ TO Z56T9MF4,0.3897581542115466
409,AFWXF8CH TO NX42RPT2,0.3896243597866721
977,2017_5 TO 356QDHJ7,0.38943449226679916
794,F96H6I58 TO HTFNIQDD,0.3893131173297464
1072,2017_5 TO T8P7HT8E,0.3888316671231586
252,MXXBE2S3 TO NINP5I8I,0.3882229044298471
424,2017_8 TO AFWXF8CH,0.38760864363148323
984,2017_1 TO 356QDHJ7,0.38718505052359686
191,9895DC6Q TO UQ4WC79E,0.3871261987776955
27,4IR7FP3G TO 9T2T3NWW,0.38709581283071004
505,2017_11 TO 2017_5,0.38624199943526544
597,F5SXURFA TO NX42RPT2,0.3855614439654262
599,CDAJEXM8 TO NX42RPT2,0.38544467075040245
434,AFWXF8CH TO XGBBFQWX,0.3853783073077649
959,2017_9 TO 8M9FQCNU,0.3851750965150564
1014,9T2T3NWW TO XSJ9KCBQ,0.38505577944599295
1171,H3HIEFKV TO XGBBFQWX,0.38500216414230315
1103,2017_5 TO 56QUJEMP,0.38476153928925105
891,H3HIEFKV TO NINP5I8I,0.384694759002758
941,GCGB74CJ TO HTFNIQDD,0.3844083226657353
382,356QDHJ7 TO 7V9JCFSV,0.38419559830089256
420,AFWXF8CH TO HTFNIQDD,0.38396538538559966
788,56QUJEMP TO CDAJEXM8,0.3838178645386799
196,2017_11 TO UQ4WC79E,0.3836127082979605
437,AFWXF8CH TO GCGB74CJ,0.3835428897643618
795,8M9FQCNU TO F96H6I58,0.3834237487184139
690,EWDTT8PI TO SMZ5P2JC,0.38316187030542714
1170,2017_1 TO XGBBFQWX,0.3831235938282437
965,8M9FQCNU TO SMZ5P2JC,0.38303892953494034
663,5G8U33QZ TO XSJ9KCBQ,0.3828554281205395
1028,2017_8 TO SMZ5P2JC,0.38284192111086235
1082,SMZ5P2JC TO T8P7HT8E,0.3820539510054087
1123,2017_7 TO XGBBFQWX,0.3819211815204116
84,2017_9 TO T4S3K5ZT,0.3818772120624349
388,2017_5 TO 7V9JCFSV,0.3818692546454849
1118,2017_4 TO 56QUJEMP,0.3816814205044705
1158,2017_9 TO XSJ9KCBQ,0.3810429344039242
931,HTFNIQDD TO T8P7HT8E,0.3810108149927303
898,56QUJEMP TO NINP5I8I,0.3810093609170404
398,7V9JCFSV TO SMZ5P2JC,0.3809448263055155
1119,2017_4 TO XSJ9KCBQ,0.3807268821371053
363,FQVMU8GU TO XSJ9KCBQ,0.3803502405636183
530,2017_10 TO SFF232HX,0.3802811641533857
622,GCGB74CJ TO NX42RPT2,0.38025876694390903
1105,2017_4 TO 2017_7,0.3801708991148552
1010,9T2T3NWW TO QVXBKCSS,0.3794261122362436
691,EWDTT8PI TO Z56T9MF4,0.3792126729817058
824,356QDHJ7 TO SFF232HX,0.3788480429785429
764,AMDVNRNA TO CDAJEXM8,0.37869112023217166
1114,2017_4 TO Z56T9MF4,0.37859961092015304
228,SMZ5P2JC TO UQ4WC79E,0.37829231889916287
1085,GQPNFE6B TO T8P7HT8E,0.37826365279239116
887,2017_9 TO NINP5I8I,0.3775036662245732
64,F5SXURFA TO T4S3K5ZT,0.37711678415392846
322,7V9JCFSV TO FQVMU8GU,0.37671661101748305
876,8M9FQCNU TO NINP5I8I,0.37664709547345854
429,2017_4 TO AFWXF8CH,0.3763592689070751
348,2017_4 TO FQVMU8GU,0.3759086563615842
1122,2017_7 TO DW9W8Z9I,0.3758412708629296
255,8M9FQCNU TO MXXBE2S3,0.3757293041253693
773,2017_5 TO CDAJEXM8,0.3755636066046687
688,EWDTT8PI TO H3HIEFKV,0.37512684172287636
525,2017_10 TO EWDTT8PI,0.3747662073623509
459,ABX4R7K5 TO HTFNIQDD,0.3745466007065731
339,FQVMU8GU TO HTFNIQDD,0.3743162752026833
1186,2017_1 TO CZQ57NCZ,0.3742626211365922
1202,56QUJEMP TO GCGB74CJ,0.37422798915619654
133,4C8T6PTV TO XGBBFQWX,0.37410772792048963
1168,56QUJEMP TO DW9W8Z9I,0.3736376796336631
778,CDAJEXM8 TO DW9W8Z9I,0.37293762251200335
679,EWDTT8PI TO T8P7HT8E,0.37282025690080356
486,2017_11 TO NX42RPT2,0.37257924521295815
448,ABX4R7K5 TO NX42RPT2,0.37230997525899284
556,2017_10 TO CZQ57NCZ,0.3721737527383354
804,2017_7 TO F96H6I58,0.37216644726910286
445,2017_11 TO ABX4R7K5,0.3715532905107886
528,2017_10 TO CDAJEXM8,0.3707445857739275
478,ABX4R7K5 TO Z56T9MF4,0.37040167997436035
928,2017_8 TO HTFNIQDD,0.3703934735835979
197,2017_10 TO UQ4WC79E,0.3703493133938615
213,9T2T3NWW TO UQ4WC79E,0.3703349769441542
889,NINP5I8I TO XGBBFQWX,0.37009908342123016
189,GPBS8H6W TO XSJ9KCBQ,0.3700308399816159
74,356QDHJ7 TO T4S3K5ZT,0.3691778404742041
836,SFF232HX TO XGBBFQWX,0.3687848411651024
174,2017_4 TO GPBS8H6W,0.36846757798346297
983,356QDHJ7 TO XGBBFQWX,0.36831209719446106
1034,2017_8 TO XSJ9KCBQ,0.3683120214023803
491,2017_11 TO CDAJEXM8,0.3683031373739478
786,CDAJEXM8 TO GQPNFE6B,0.36791822151820053
1191,H3HIEFKV TO Z56T9MF4,0.36762767103003624
223,DW9W8Z9I TO UQ4WC79E,0.3672642343201588
435,2017_1 TO AFWXF8CH,0.36721994046924455
536,2017_10 TO 356QDHJ7,0.3669563777705463
404,7V9JCFSV TO XSJ9KCBQ,0.36689221149163176
358,FQVMU8GU TO Z56T9MF4,0.36651988886664827
461,356QDHJ7 TO ABX4R7K5,0.36636508774535237
1196,H3HIEFKV TO XSJ9KCBQ,0.36596612720004673
992,356QDHJ7 TO 56QUJEMP,0.36538699303282496
624,NX42RPT2 TO Z56T9MF4,0.3648235821044137
991,356QDHJ7 TO CZQ57NCZ,0.364495215553869
299,356QDHJ7 TO 9895DC6Q,0.36434061810655055
383,7V9JCFSV TO 9T2T3NWW,0.36407072402833346
620,2017_1 TO NX42RPT2,0.3640432268443131
342,9T2T3NWW TO FQVMU8GU,0.3639803507286763
210,HTFNIQDD TO UQ4WC79E,0.36387303186411435
323,AFWXF8CH TO FQVMU8GU,0.36369172467895594
440,AFWXF8CH TO QVXBKCSS,0.36352270606574844
70,NINP5I8I TO T4S3K5ZT,0.3634658631549785
369,7V9JCFSV TO NX42RPT2,0.36345985465499464
199,NX42RPT2 TO UQ4WC79E,0.36342350927642775
1152,2017_9 TO SMZ5P2JC,0.36331033658672235
714,2017_7 TO F5SXURFA,0.3631160423803388
673,8M9FQCNU TO EWDTT8PI,0.3630527289094293
1098,2017_5 TO SMZ5P2JC,0.36294977341281676
471,2017_9 TO ABX4R7K5,0.36258579209873454
1092,2017_5 TO 2017_9,0.36146591173333914
802,2017_5 TO F96H6I58,0.361415352387351
704,F5SXURFA TO HTFNIQDD,0.3614035073616083
986,356QDHJ7 TO GCGB74CJ,0.36131320849972415
462,9T2T3NWW TO ABX4R7K5,0.3610064644463798
877,356QDHJ7 TO NINP5I8I,0.3607396930156619
761,CDAJEXM8 TO SFF232HX,0.360718157182392
44,4IR7FP3G TO QVXBKCSS,0.36062988686685715
942,HTFNIQDD TO SMZ5P2JC,0.360244914401583
306,2017_4 TO 9895DC6Q,0.359694369097682
766,8M9FQCNU TO CDAJEXM8,0.35949979957317174
823,8M9FQCNU TO SFF232HX,0.3592809340481329
955,2017_5 TO 8M9FQCNU,0.3590806735417291
1104,2017_5 TO XSJ9KCBQ,0.3590278319475171
879,2017_8 TO NINP5I8I,0.35859768720043816
3,4IR7FP3G TO UQ4WC79E,0.35828619130998945
501,2017_11 TO 2017_8,0.3582270053516268
613,2017_5 TO NX42RPT2,0.35786977451217883
900,AMDVNRNA TO HTFNIQDD,0.35781602145743974
1008,9T2T3NWW TO SMZ5P2JC,0.3577909321956153
782,CDAJEXM8 TO GCGB74CJ,0.35771301178963566
998,2017_5 TO 9T2T3NWW,0.35748127964405774
541,2017_10 TO T8P7HT8E,0.3572811118985103
899,NINP5I8I TO XSJ9KCBQ,0.3570089346587437
1083,T8P7HT8E TO Z56T9MF4,0.356555006138253
628,56QUJEMP TO NX42RPT2,0.3564939701653351
705,8M9FQCNU TO F5SXURFA,0.3564015198242098
214,2017_8 TO UQ4WC79E,0.35586067631387863
498,2017_11 TO 8M9FQCNU,0.3552799870725584
1006,9T2T3NWW TO H3HIEFKV,0.35526495261822016
775,2017_7 TO CDAJEXM8,0.3551792962579754
938,HTFNIQDD TO XGBBFQWX,0.35499194919766647
674,356QDHJ7 TO EWDTT8PI,0.35494483313993214
634,5G8U33QZ TO F96H6I58,0.354782009045277
374,7V9JCFSV TO CDAJEXM8,0.3545980807596547
542,2017_10 TO 2017_5,0.35456800930935073
321,9895DC6Q TO XSJ9KCBQ,0.3544819771104689
916,AMDVNRNA TO H3HIEFKV,0.35429651150052444
894,NINP5I8I TO Z56T9MF4,0.3541774789745372
201,EWDTT8PI TO UQ4WC79E,0.35381807739361165
349,2017_7 TO FQVMU8GU,0.3538033107038645
1051,CZQ57NCZ TO VM7EP4IA,0.35342732399352683
73,8M9FQCNU TO T4S3K5ZT,0.3534215407283296
617,2017_9 TO NX42RPT2,0.35326214948970536
612,NX42RPT2 TO T8P7HT8E,0.35316115164583417
220,2017_7 TO UQ4WC79E,0.3529489538683485
1176,GQPNFE6B TO XGBBFQWX,0.352742612699184
878,9T2T3NWW TO NINP5I8I,0.3524892437545948
695,56QUJEMP TO EWDTT8PI,0.35248710232087743
783,CDAJEXM8 TO SMZ5P2JC,0.3523932101774862
1159,DW9W8Z9I TO XGBBFQWX,0.3523197615466582
1195,56QUJEMP TO H3HIEFKV,0.3522594373507085
357,FQVMU8GU TO SMZ5P2JC,0.35221563232429737
1002,2017_9 TO 9T2T3NWW,0.35210558450350227
410,5G8U33QZ TO AFWXF8CH,0.35193898610642277
1079,2017_1 TO T8P7HT8E,0.3518395447201534
181,GPBS8H6W TO H3HIEFKV,0.35171606189984667
379,7V9JCFSV TO AMDVNRNA,0.3510726655021578
797,9T2T3NWW TO F96H6I58,0.35093319082452606
1115,2017_4 TO QVXBKCSS,0.3509255405358375
216,T9IJMSRB TO UQ4WC79E,0.3501799932829295
406,2017_11 TO AFWXF8CH,0.3500925462146594
301,2017_8 TO 9895DC6Q,0.3499618609430183
885,2017_7 TO NINP5I8I,0.34994116269480574
901,8M9FQCNU TO AMDVNRNA,0.349739417035168
639,5G8U33QZ TO HTFNIQDD,0.3495934787922392
510,2017_11 TO DW9W8Z9I,0.3493761097785818
503,2017_11 TO T9IJMSRB,0.34925155584670525
229,UQ4WC79E TO Z56T9MF4,0.3492310121767955
513,2017_11 TO H3HIEFKV,0.34916845285321385
192,FQVMU8GU TO UQ4WC79E,0.34911822653718905
603,NINP5I8I TO NX42RPT2,0.348913814113173
713,2017_4 TO F5SXURFA,0.3487475535318018
1005,2017_1 TO 9T2T3NWW,0.34827135997410225
546,2017_10 TO 2017_9,0.3481214166406779
997,9T2T3NWW TO T8P7HT8E,0.3481025343780131
209,AMDVNRNA TO UQ4WC79E,0.3480445265411506
769,2017_8 TO CDAJEXM8,0.3475996468220904
1009,9T2T3NWW TO Z56T9MF4,0.34754336555421456
81,2017_4 TO T4S3K5ZT,0.34752629168421284
233,56QUJEMP TO UQ4WC79E,0.34749385087352685
492,2017_11 TO F96H6I58,0.3470580548158227
411,AFWXF8CH TO EWDTT8PI,0.3469251704138585
1174,XGBBFQWX TO Z56T9MF4,0.3467561167736019
1110,2017_1 TO 2017_4,0.34662017757897745
509,2017_11 TO 2017_9,0.3462074149894656
1113,2017_4 TO SMZ5P2JC,0.3459694615583104
770,CDAJEXM8 TO VM7EP4IA,0.34557091461716316
234,UQ4WC79E TO XSJ9KCBQ,0.34540980267266325
427,AFWXF8CH TO T8P7HT8E,0.3451988819290752
302,9895DC6Q TO VM7EP4IA,0.34519561493452816
140,4C8T6PTV TO GQPNFE6B,0.34502835065921267
278,MXXBE2S3 TO XSJ9KCBQ,0.3446791962022018
183,GPBS8H6W TO SMZ5P2JC,0.3445808611350142
405,ABX4R7K5 TO AFWXF8CH,0.34451711508153926
654,2017_1 TO 5G8U33QZ,0.34450133872292776
1187,2017_1 TO 56QUJEMP,0.3444716413146566
912,2017_9 TO AMDVNRNA,0.3444563134396401
760,CDAJEXM8 TO F96H6I58,0.3440939003397861
1148,2017_9 TO XGBBFQWX,0.3440618318327774
418,AFWXF8CH TO NINP5I8I,0.34390034064477526
979,2017_7 TO 356QDHJ7,0.34387039022858107
275,GQPNFE6B TO MXXBE2S3,0.3436347652436841
962,2017_1 TO 8M9FQCNU,0.3428587745658719
1117,2017_4 TO CZQ57NCZ,0.34273132066757467
39,2017_1 TO 4IR7FP3G,0.34243502886939686
195,ABX4R7K5 TO UQ4WC79E,0.3423845756213811
443,56QUJEMP TO AFWXF8CH,0.34224039154408326
1078,T8P7HT8E TO XGBBFQWX,0.3418527662039946
330,EWDTT8PI TO FQVMU8GU,0.3415943086318407
249,F96H6I58 TO MXXBE2S3,0.3414984209635614
923,56QUJEMP TO AMDVNRNA,0.3409541181485613
973,2017_8 TO 356QDHJ7,0.33954466397916416
902,356QDHJ7 TO AMDVNRNA,0.33915550155539836
1133,2017_7 TO XSJ9KCBQ,0.33909458942675474
232,CZQ57NCZ TO UQ4WC79E,0.33880029135968337
458,ABX4R7K5 TO AMDVNRNA,0.33877387465978615
723,F5SXURFA TO Z56T9MF4,0.3384401677625848
1019,2017_4 TO 2017_8,0.3382832520907173
843,GQPNFE6B TO SFF232HX,0.3378434924065031
351,2017_9 TO FQVMU8GU,0.33772074373540334
1020,2017_7 TO 2017_8,0.3377035246140773
258,2017_8 TO MXXBE2S3,0.3371061014960675
515,2017_11 TO SMZ5P2JC,0.33708916086648866
268,MXXBE2S3 TO XGBBFQWX,0.337067366354428
66,CDAJEXM8 TO T4S3K5ZT,0.3366306549868166
1012,9T2T3NWW TO CZQ57NCZ,0.3366262307238659
50,GPBS8H6W TO T4S3K5ZT,0.33639204555273766
608,9T2T3NWW TO NX42RPT2,0.3362399260080812
1022,2017_8 TO 2017_9,0.33611644331133156
512,2017_1 TO 2017_11,0.33608600500220337
829,SFF232HX TO T8P7HT8E,0.33567871332043914
789,CDAJEXM8 TO XSJ9KCBQ,0.33557728212179494
1050,GQPNFE6B TO VM7EP4IA,0.3353818319256391
950,8M9FQCNU TO 9T2T3NWW,0.33519978546009194
1077,DW9W8Z9I TO T8P7HT8E,0.3350654706987014
771,CDAJEXM8 TO T9IJMSRB,0.3350606178532435
1093,2017_5 TO DW9W8Z9I,0.3349222760959991
254,HTFNIQDD TO MXXBE2S3,0.3349067818306345
749,J7SB3TH5 TO XGBBFQWX,0.3347254560786688
370,5G8U33QZ TO 7V9JCFSV,0.3341872242541791
61,NX42RPT2 TO T4S3K5ZT,0.33392005148157444
670,EWDTT8PI TO NINP5I8I,0.3337198098897891
1124,2017_1 TO 2017_7,0.3336953815974037
845,56QUJEMP TO SFF232HX,0.33345267675677887
1084,QVXBKCSS TO T8P7HT8E,0.333394567137825
1048,VM7EP4IA TO Z56T9MF4,0.3332185063654362
155,5G8U33QZ TO GPBS8H6W,0.3331608698683892
218,2017_5 TO UQ4WC79E,0.3329878854948461
211,8M9FQCNU TO UQ4WC79E,0.33292064856731446
641,356QDHJ7 TO 5G8U33QZ,0.33238307009096885
595,5G8U33QZ TO NX42RPT2,0.33212447424979946
287,5G8U33QZ TO 9895DC6Q,0.33196522203839973
1165,DW9W8Z9I TO QVXBKCSS,0.33195405316379056
555,2017_10 TO GQPNFE6B,0.3318142770817236
63,EWDTT8PI TO T4S3K5ZT,0.33168664383027113
108,4C8T6PTV TO NX42RPT2,0.33157333275587725
706,356QDHJ7 TO F5SXURFA,0.3311752825401864
