,combination,sim
461,356QDHJ7 TO ABX4R7K5,0.32263273483388943
363,FQVMU8GU TO XSJ9KCBQ,0.3226070403613618
1009,9T2T3NWW TO Z56T9MF4,0.3224339797041038
900,AMDVNRNA TO HTFNIQDD,0.32182202741378996
351,2017_9 TO FQVMU8GU,0.3215727932475393
607,356QDHJ7 TO NX42RPT2,0.32142464597119647
1123,2017_7 TO XGBBFQWX,0.3208719467562644
65,J7SB3TH5 TO T4S3K5ZT,0.32068116098171795
1098,2017_5 TO SMZ5P2JC,0.32036908468557657
115,4C8T6PTV TO SFF232HX,0.3203379363846688
792,F96H6I58 TO NINP5I8I,0.31997355495966384
469,2017_7 TO ABX4R7K5,0.31966387403580665
1175,QVXBKCSS TO XGBBFQWX,0.31941299700281
1180,2017_1 TO H3HIEFKV,0.3186928799906492
481,ABX4R7K5 TO CZQ57NCZ,0.3186469782513376
934,2017_7 TO HTFNIQDD,0.3185643450107576
394,7V9JCFSV TO XGBBFQWX,0.31853740238659833
550,2017_10 TO H3HIEFKV,0.3177818016920009
963,8M9FQCNU TO H3HIEFKV,0.316979739661568
695,56QUJEMP TO EWDTT8PI,0.3161936905978965
834,2017_9 TO SFF232HX,0.3160896128058319
1084,QVXBKCSS TO T8P7HT8E,0.3160614243816071
983,356QDHJ7 TO XGBBFQWX,0.3158812072466022
825,9T2T3NWW TO SFF232HX,0.315301058639619
1182,2017_1 TO SMZ5P2JC,0.31529417247466884
1048,VM7EP4IA TO Z56T9MF4,0.31527734379525363
269,2017_1 TO MXXBE2S3,0.314866898097107
380,7V9JCFSV TO HTFNIQDD,0.31469115101664313
276,CZQ57NCZ TO MXXBE2S3,0.3143237188776349
485,2017_11 TO 6UGSWD8D,0.31394742560532085
588,6UGSWD8D TO SMZ5P2JC,0.3135671613047095
992,356QDHJ7 TO 56QUJEMP,0.3135618720083271
1148,2017_9 TO XGBBFQWX,0.31297448646607706
589,6UGSWD8D TO Z56T9MF4,0.3129549111350949
587,6UGSWD8D TO GCGB74CJ,0.3129297426818839
508,2017_11 TO 2017_6,0.31266934079653375
1216,CZQ57NCZ TO QVXBKCSS,0.3123106813397476
49,4C8T6PTV TO T4S3K5ZT,0.31227672683081686
684,2017_9 TO EWDTT8PI,0.31216263295258484
766,8M9FQCNU TO CDAJEXM8,0.31216219024671144
911,2017_6 TO AMDVNRNA,0.3120356584936218
547,2017_10 TO DW9W8Z9I,0.31194672551510827
13,4IR7FP3G TO NX42RPT2,0.3114411859144831
1006,9T2T3NWW TO H3HIEFKV,0.31130911870856015
56,AFWXF8CH TO T4S3K5ZT,0.31114394302778803
1088,T8P7HT8E TO XSJ9KCBQ,0.31112788476274555
183,GPBS8H6W TO SMZ5P2JC,0.3109967013620978
404,7V9JCFSV TO XSJ9KCBQ,0.3106164249139025
940,H3HIEFKV TO HTFNIQDD,0.30996193757529555
59,2017_10 TO T4S3K5ZT,0.30989042897067554
993,356QDHJ7 TO XSJ9KCBQ,0.30971535483539325
1204,SMZ5P2JC TO Z56T9MF4,0.3093659209633959
333,CDAJEXM8 TO FQVMU8GU,0.30895796329640945
678,EWDTT8PI TO T9IJMSRB,0.30887002550182463
275,GQPNFE6B TO MXXBE2S3,0.3082819763084257
1215,GQPNFE6B TO QVXBKCSS,0.30827914269603385
845,56QUJEMP TO SFF232HX,0.30819678037927134
838,H3HIEFKV TO SFF232HX,0.30816516867290056
212,356QDHJ7 TO UQ4WC79E,0.30800554011766046
1208,56QUJEMP TO SMZ5P2JC,0.30798049801126415
1142,2017_6 TO QVXBKCSS,0.30784028819657816
322,7V9JCFSV TO FQVMU8GU,0.3077061904599738
178,DW9W8Z9I TO GPBS8H6W,0.3072292614469887
1012,9T2T3NWW TO CZQ57NCZ,0.3071816732945363
1185,2017_1 TO GQPNFE6B,0.3068796985983724
345,FQVMU8GU TO T9IJMSRB,0.30681688532593765
1085,GQPNFE6B TO T8P7HT8E,0.3060718506573554
1192,H3HIEFKV TO QVXBKCSS,0.30519801124160406
1194,CZQ57NCZ TO H3HIEFKV,0.30515535894728774
397,7V9JCFSV TO GCGB74CJ,0.304476155437444
909,2017_4 TO AMDVNRNA,0.30439581334087196
828,SFF232HX TO T9IJMSRB,0.30437696654849744
32,2017_5 TO 4IR7FP3G,0.3041775386926924
80,2017_5 TO T4S3K5ZT,0.30323402231334806
155,5G8U33QZ TO GPBS8H6W,0.3031203899812036
402,7V9JCFSV TO CZQ57NCZ,0.30299741465392693
31,4IR7FP3G TO T8P7HT8E,0.30271993762103877
493,2017_11 TO SFF232HX,0.3024125233660989
1170,2017_1 TO XGBBFQWX,0.30238630429210533
776,2017_6 TO CDAJEXM8,0.30193761179317313
305,2017_5 TO 9895DC6Q,0.30133815120493423
630,5G8U33QZ TO EWDTT8PI,0.3010621058131816
593,56QUJEMP TO 6UGSWD8D,0.3006502811513667
1186,2017_1 TO CZQ57NCZ,0.30064547485475734
267,DW9W8Z9I TO MXXBE2S3,0.30049856678261344
405,ABX4R7K5 TO AFWXF8CH,0.3003620930196229
75,9T2T3NWW TO T4S3K5ZT,0.2994194656262612
409,AFWXF8CH TO NX42RPT2,0.2990821926316326
1008,9T2T3NWW TO SMZ5P2JC,0.2987510076490525
90,SMZ5P2JC TO T4S3K5ZT,0.2979934074463182
577,6UGSWD8D TO T8P7HT8E,0.29765065211347275
1165,DW9W8Z9I TO QVXBKCSS,0.29757192476196037
543,2017_10 TO 2017_4,0.29742507386012984
462,9T2T3NWW TO ABX4R7K5,0.297400527640432
514,2017_11 TO GCGB74CJ,0.2971271961063553
590,6UGSWD8D TO QVXBKCSS,0.2970024640504727
473,ABX4R7K5 TO XGBBFQWX,0.29690890890763233
770,CDAJEXM8 TO VM7EP4IA,0.2968035692805733
598,J7SB3TH5 TO NX42RPT2,0.2967517982801592
595,5G8U33QZ TO NX42RPT2,0.2964338451337748
1168,56QUJEMP TO DW9W8Z9I,0.2961719534427325
771,CDAJEXM8 TO T9IJMSRB,0.2959638501997588
491,2017_11 TO CDAJEXM8,0.295893783514971
596,EWDTT8PI TO NX42RPT2,0.2952742766575429
696,EWDTT8PI TO XSJ9KCBQ,0.2948356646884047
611,NX42RPT2 TO T9IJMSRB,0.2946916566998373
976,356QDHJ7 TO T8P7HT8E,0.2946029592791548
1176,GQPNFE6B TO XGBBFQWX,0.29395706546040357
1193,GQPNFE6B TO H3HIEFKV,0.29389465364348033
68,SFF232HX TO T4S3K5ZT,0.29384555507820553
437,AFWXF8CH TO GCGB74CJ,0.29374568012758107
1023,2017_8 TO DW9W8Z9I,0.2936709550206822
977,2017_5 TO 356QDHJ7,0.2934058462620377
787,CDAJEXM8 TO CZQ57NCZ,0.29282865500359423
459,ABX4R7K5 TO HTFNIQDD,0.29279936170189713
599,CDAJEXM8 TO NX42RPT2,0.29277240061316
133,4C8T6PTV TO XGBBFQWX,0.29275674182795086
1209,SMZ5P2JC TO XSJ9KCBQ,0.2927163925193301
745,2017_7 TO J7SB3TH5,0.2923925291446495
656,5G8U33QZ TO GCGB74CJ,0.29215468643445197
438,AFWXF8CH TO SMZ5P2JC,0.2920944203558612
682,2017_7 TO EWDTT8PI,0.291801844039954
936,2017_9 TO HTFNIQDD,0.2915751804239204
257,9T2T3NWW TO MXXBE2S3,0.29149070417813616
954,8M9FQCNU TO T8P7HT8E,0.2913344227920478
64,F5SXURFA TO T4S3K5ZT,0.2912460580957532
1151,2017_9 TO GCGB74CJ,0.290925246818869
817,56QUJEMP TO F96H6I58,0.29054290916858205
986,356QDHJ7 TO GCGB74CJ,0.29029792145153377
58,2017_11 TO T4S3K5ZT,0.2902119136281037
522,2017_10 TO 6UGSWD8D,0.2901768835072456
1158,2017_9 TO XSJ9KCBQ,0.2893936321480619
815,F96H6I58 TO GQPNFE6B,0.2893526069013108
572,356QDHJ7 TO 6UGSWD8D,0.2888389615141098
284,2017_10 TO 9895DC6Q,0.2884981919274039
614,2017_4 TO NX42RPT2,0.28836687131690064
281,9895DC6Q TO AFWXF8CH,0.2873549448375279
154,GPBS8H6W TO NX42RPT2,0.28723053993001646
266,2017_9 TO MXXBE2S3,0.2872254257690098
51,T4S3K5ZT TO UQ4WC79E,0.28689470432863173
790,F96H6I58 TO SFF232HX,0.28665525816635373
63,EWDTT8PI TO T4S3K5ZT,0.28659819499168127
1166,DW9W8Z9I TO GQPNFE6B,0.2863581232182417
576,6UGSWD8D TO T9IJMSRB,0.2854755945006314
788,56QUJEMP TO CDAJEXM8,0.2853272220316794
561,6UGSWD8D TO EWDTT8PI,0.2852167626711115
773,2017_5 TO CDAJEXM8,0.28516243000419794
429,2017_4 TO AFWXF8CH,0.28504909988641713
309,2017_9 TO 9895DC6Q,0.284965566685774
621,H3HIEFKV TO NX42RPT2,0.28495949675722654
878,9T2T3NWW TO NINP5I8I,0.2848677723769537
948,HTFNIQDD TO XSJ9KCBQ,0.28462546316105697
1067,QVXBKCSS TO T9IJMSRB,0.2845265251415686
1003,9T2T3NWW TO DW9W8Z9I,0.28368110380741585
814,F96H6I58 TO QVXBKCSS,0.2835393849235883
16,4IR7FP3G TO F5SXURFA,0.2834432221049814
61,NX42RPT2 TO T4S3K5ZT,0.2833998011393333
529,2017_10 TO F96H6I58,0.2830484153477979
498,2017_11 TO 8M9FQCNU,0.28303078166851536
1159,DW9W8Z9I TO XGBBFQWX,0.282805762853662
623,NX42RPT2 TO SMZ5P2JC,0.2825858101868821
700,F5SXURFA TO SFF232HX,0.28247402073480465
303,9895DC6Q TO T9IJMSRB,0.2822013879256835
580,2017_7 TO 6UGSWD8D,0.2819218297884071
339,FQVMU8GU TO HTFNIQDD,0.2816295259632633
995,9T2T3NWW TO VM7EP4IA,0.2814228001940877
840,SFF232HX TO SMZ5P2JC,0.2813638464137318
586,6UGSWD8D TO H3HIEFKV,0.28092821039553484
799,F96H6I58 TO VM7EP4IA,0.28082853674589714
468,2017_4 TO ABX4R7K5,0.28043096109574794
475,ABX4R7K5 TO H3HIEFKV,0.28005572576882254
526,2017_10 TO F5SXURFA,0.2792809386790114
907,AMDVNRNA TO T8P7HT8E,0.2786112851467646
357,FQVMU8GU TO SMZ5P2JC,0.2785805100661327
420,AFWXF8CH TO HTFNIQDD,0.27857452679176664
389,2017_4 TO 7V9JCFSV,0.2784632842372754
