,combination,sim
1153,2017_9 TO Z56T9MF4,0.4344523353192927
322,7V9JCFSV TO FQVMU8GU,0.4335174278260422
484,2017_10 TO 2017_11,0.43019484993228385
772,CDAJEXM8 TO T8P7HT8E,0.43008663940552727
381,7V9JCFSV TO 8M9FQCNU,0.42955670738065144
324,ABX4R7K5 TO FQVMU8GU,0.4284271664164566
932,2017_5 TO HTFNIQDD,0.4275278164398899
380,7V9JCFSV TO HTFNIQDD,0.42727720865770347
777,2017_9 TO CDAJEXM8,0.42592558733076913
888,DW9W8Z9I TO NINP5I8I,0.42530434103080894
708,2017_8 TO F5SXURFA,0.4251094277054387
313,9895DC6Q TO H3HIEFKV,0.421724959581932
597,F5SXURFA TO NX42RPT2,0.4212986932262577
936,2017_9 TO HTFNIQDD,0.4207727871767455
599,CDAJEXM8 TO NX42RPT2,0.41918864535119593
463,2017_8 TO ABX4R7K5,0.41713146056240835
382,356QDHJ7 TO 7V9JCFSV,0.41660308792858136
1057,2017_7 TO T9IJMSRB,0.41285511188836965
766,8M9FQCNU TO CDAJEXM8,0.41258108101323576
331,F5SXURFA TO FQVMU8GU,0.4104733090878361
798,2017_8 TO F96H6I58,0.40996378122065047
947,56QUJEMP TO HTFNIQDD,0.409944631183756
469,2017_7 TO ABX4R7K5,0.4097913638049455
779,CDAJEXM8 TO XGBBFQWX,0.40894593361458775
609,2017_8 TO NX42RPT2,0.40779033088628847
243,MXXBE2S3 TO NX42RPT2,0.40629345139019546
1023,2017_8 TO DW9W8Z9I,0.40606315791924597
1028,2017_8 TO SMZ5P2JC,0.40559161640163977
946,CZQ57NCZ TO HTFNIQDD,0.40414152352657906
948,HTFNIQDD TO XSJ9KCBQ,0.40322654026758886
467,2017_5 TO ABX4R7K5,0.40148533276056675
732,J7SB3TH5 TO KF3CZPHV,0.40080469485658177
1022,2017_8 TO 2017_9,0.3988544485923049
788,56QUJEMP TO CDAJEXM8,0.39819114295116664
583,6UGSWD8D TO DW9W8Z9I,0.39785471154343255
607,356QDHJ7 TO NX42RPT2,0.3970165674624493
813,F96H6I58 TO Z56T9MF4,0.39649628635479317
615,2017_7 TO NX42RPT2,0.39569712249453404
343,2017_8 TO FQVMU8GU,0.39461751465747563
72,HTFNIQDD TO T4S3K5ZT,0.3941344259723585
873,KF3CZPHV TO XSJ9KCBQ,0.39412633826849985
291,9895DC6Q TO CDAJEXM8,0.39339441303034794
600,F96H6I58 TO NX42RPT2,0.39241685553673133
940,H3HIEFKV TO HTFNIQDD,0.3922906876864982
894,NINP5I8I TO Z56T9MF4,0.3901468764520717
762,CDAJEXM8 TO KF3CZPHV,0.39010261992706696
887,2017_9 TO NINP5I8I,0.38989912303098995
764,AMDVNRNA TO CDAJEXM8,0.38942282232373615
112,4C8T6PTV TO J7SB3TH5,0.38853109778671846
605,HTFNIQDD TO NX42RPT2,0.38827723298947514
84,2017_9 TO T4S3K5ZT,0.3874315753533979
453,ABX4R7K5 TO CDAJEXM8,0.3869659770006868
807,DW9W8Z9I TO F96H6I58,0.385332999701987
306,2017_4 TO 9895DC6Q,0.3847831826353818
1164,DW9W8Z9I TO Z56T9MF4,0.3843581307963506
70,NINP5I8I TO T4S3K5ZT,0.38311139929835436
817,56QUJEMP TO F96H6I58,0.38299233154600076
66,CDAJEXM8 TO T4S3K5ZT,0.38216772141305366
1017,2017_8 TO T8P7HT8E,0.38170114576504166
951,2017_8 TO 8M9FQCNU,0.3813147549548296
749,J7SB3TH5 TO XGBBFQWX,0.3810291173182475
334,F96H6I58 TO FQVMU8GU,0.3803383151609754
617,2017_9 TO NX42RPT2,0.3803353138451323
509,2017_11 TO 2017_9,0.3796045320441188
598,J7SB3TH5 TO NX42RPT2,0.37954574058287993
74,356QDHJ7 TO T4S3K5ZT,0.37796422619237213
898,56QUJEMP TO NINP5I8I,0.377552249537338
328,FQVMU8GU TO NX42RPT2,0.37547281062622084
370,5G8U33QZ TO 7V9JCFSV,0.3753078505012556
471,2017_9 TO ABX4R7K5,0.3752121117105389
454,ABX4R7K5 TO F96H6I58,0.3750037251875037
568,6UGSWD8D TO NINP5I8I,0.3746600608056373
379,7V9JCFSV TO AMDVNRNA,0.3726624734965591
988,356QDHJ7 TO Z56T9MF4,0.37260301141763075
877,356QDHJ7 TO NINP5I8I,0.3723560508298255
614,2017_4 TO NX42RPT2,0.3721741508970302
1111,2017_4 TO H3HIEFKV,0.37213675884660113
432,2017_9 TO AFWXF8CH,0.37209910042037864
255,8M9FQCNU TO MXXBE2S3,0.3720817960553353
574,2017_8 TO 6UGSWD8D,0.37091716658628404
339,FQVMU8GU TO HTFNIQDD,0.3707557825457505
949,356QDHJ7 TO 8M9FQCNU,0.37054363134631074
204,CDAJEXM8 TO UQ4WC79E,0.3697647943810306
1094,2017_5 TO XGBBFQWX,0.3697166229882274
97,4C8T6PTV TO GPBS8H6W,0.3695004362662566
236,FQVMU8GU TO MXXBE2S3,0.36947120134390454
1122,2017_7 TO DW9W8Z9I,0.36931506390729196
604,AMDVNRNA TO NX42RPT2,0.36931280709467207
163,GPBS8H6W TO NINP5I8I,0.36884186712848566
778,CDAJEXM8 TO DW9W8Z9I,0.36844512000415164
249,F96H6I58 TO MXXBE2S3,0.3683874351690456
937,DW9W8Z9I TO HTFNIQDD,0.3672012443132169
1072,2017_5 TO T8P7HT8E,0.3670622670949849
737,356QDHJ7 TO J7SB3TH5,0.3650032423596443
632,5G8U33QZ TO J7SB3TH5,0.3627495945916298
254,HTFNIQDD TO MXXBE2S3,0.36244576830241204
189,GPBS8H6W TO XSJ9KCBQ,0.36228024726925157
942,HTFNIQDD TO SMZ5P2JC,0.3621286347193964
414,AFWXF8CH TO CDAJEXM8,0.36208446804122363
358,FQVMU8GU TO Z56T9MF4,0.36148978401751997
774,2017_4 TO CDAJEXM8,0.3606836863390207
478,ABX4R7K5 TO Z56T9MF4,0.3602670212629112
278,MXXBE2S3 TO XSJ9KCBQ,0.3597660575691013
959,2017_9 TO 8M9FQCNU,0.35952608687716725
148,7V9JCFSV TO GPBS8H6W,0.3590637848536915
603,NINP5I8I TO NX42RPT2,0.35894425292742116
879,2017_8 TO NINP5I8I,0.3576782620671515
403,56QUJEMP TO 7V9JCFSV,0.3568491602283741
143,4C8T6PTV TO XSJ9KCBQ,0.35564027828866296
80,2017_5 TO T4S3K5ZT,0.3555224113883536
316,9895DC6Q TO Z56T9MF4,0.3536013293025997
1152,2017_9 TO SMZ5P2JC,0.35297373746019445
883,2017_5 TO NINP5I8I,0.3529350028745113
128,2017_4 TO 4C8T6PTV,0.3524540152168081
438,AFWXF8CH TO SMZ5P2JC,0.3518062857794627
447,6UGSWD8D TO ABX4R7K5,0.3517267724332078
612,NX42RPT2 TO T8P7HT8E,0.35122488432323795
248,CDAJEXM8 TO MXXBE2S3,0.3505011132062231
847,KF3CZPHV TO NINP5I8I,0.34961973732157103
1068,GQPNFE6B TO T9IJMSRB,0.3492965423422729
506,2017_11 TO 2017_4,0.34916705305200335
899,NINP5I8I TO XSJ9KCBQ,0.34915428700829
885,2017_7 TO NINP5I8I,0.34913233645051456
729,CDAJEXM8 TO J7SB3TH5,0.3483282159336407
1048,VM7EP4IA TO Z56T9MF4,0.34785261409972845
377,7V9JCFSV TO KF3CZPHV,0.34639085401526537
758,56QUJEMP TO J7SB3TH5,0.3439052526346402
804,2017_7 TO F96H6I58,0.34327932812094575
636,5G8U33QZ TO KF3CZPHV,0.3425510081413836
876,8M9FQCNU TO NINP5I8I,0.3410064929164405
1147,2017_9 TO DW9W8Z9I,0.34009452869557677
698,CDAJEXM8 TO F5SXURFA,0.3393661340594871
448,ABX4R7K5 TO NX42RPT2,0.3389332034475454
473,ABX4R7K5 TO XGBBFQWX,0.33835205547942593
209,AMDVNRNA TO UQ4WC79E,0.337453757863198
1214,XSJ9KCBQ TO Z56T9MF4,0.3359236024240776
351,2017_9 TO FQVMU8GU,0.3358493897880108
109,4C8T6PTV TO 5G8U33QZ,0.3358029977964545
176,2017_6 TO GPBS8H6W,0.3356403191009377
1163,DW9W8Z9I TO SMZ5P2JC,0.33533311912028774
419,AFWXF8CH TO AMDVNRNA,0.33495989797663195
1080,H3HIEFKV TO T8P7HT8E,0.3349409172303932
252,MXXBE2S3 TO NINP5I8I,0.3348627779466089
178,DW9W8Z9I TO GPBS8H6W,0.3331857553117391
1018,2017_5 TO 2017_8,0.33285750249875123
705,8M9FQCNU TO F5SXURFA,0.3324526043957604
65,J7SB3TH5 TO T4S3K5ZT,0.33128478900581704
54,FQVMU8GU TO T4S3K5ZT,0.33119936076627354
415,AFWXF8CH TO F96H6I58,0.33101694112165103
518,2017_11 TO GQPNFE6B,0.330913476612974
928,2017_8 TO HTFNIQDD,0.32997770678964855
912,2017_9 TO AMDVNRNA,0.32928230734814523
773,2017_5 TO CDAJEXM8,0.3286985038181063
789,CDAJEXM8 TO XSJ9KCBQ,0.3285643474401013
1010,9T2T3NWW TO QVXBKCSS,0.3285136383496414
237,7V9JCFSV TO MXXBE2S3,0.3282350258233355
264,2017_7 TO MXXBE2S3,0.3281634183593858
1088,T8P7HT8E TO XSJ9KCBQ,0.32800038582729596
1020,2017_7 TO 2017_8,0.32624098830029635
1104,2017_5 TO XSJ9KCBQ,0.32519770972679796
388,2017_5 TO 7V9JCFSV,0.32465748569471775
794,F96H6I58 TO HTFNIQDD,0.32394541436488766
155,5G8U33QZ TO GPBS8H6W,0.32366454326970706
791,F96H6I58 TO KF3CZPHV,0.3236093343529274
158,GPBS8H6W TO J7SB3TH5,0.3235926602403505
336,FQVMU8GU TO KF3CZPHV,0.32319383927150525
783,CDAJEXM8 TO SMZ5P2JC,0.32317744338359566
875,HTFNIQDD TO NINP5I8I,0.322294944679261
1114,2017_4 TO Z56T9MF4,0.32223909709196463
1179,XGBBFQWX TO XSJ9KCBQ,0.321723457169804
409,AFWXF8CH TO NX42RPT2,0.32103576111110255
1052,56QUJEMP TO VM7EP4IA,0.32065708318285346
424,2017_8 TO AFWXF8CH,0.320629354074754
1168,56QUJEMP TO DW9W8Z9I,0.320431432289619
398,7V9JCFSV TO SMZ5P2JC,0.32019516892323174
629,NX42RPT2 TO XSJ9KCBQ,0.32006068543900934
69,KF3CZPHV TO T4S3K5ZT,0.3198019171605053
736,8M9FQCNU TO J7SB3TH5,0.31929374230228724
491,2017_11 TO CDAJEXM8,0.3190478145503206
742,J7SB3TH5 TO T8P7HT8E,0.318921568500793
119,4C8T6PTV TO HTFNIQDD,0.31807995073774453
349,2017_7 TO FQVMU8GU,0.31801422413470903
1083,T8P7HT8E TO Z56T9MF4,0.3172866068736866
925,8M9FQCNU TO HTFNIQDD,0.3163897013389507
167,356QDHJ7 TO GPBS8H6W,0.31628103107144057
739,2017_8 TO J7SB3TH5,0.31534634367683756
347,2017_5 TO FQVMU8GU,0.3152209159902518
795,8M9FQCNU TO F96H6I58,0.3145522518090811
556,2017_10 TO CZQ57NCZ,0.31451627084227773
1204,SMZ5P2JC TO Z56T9MF4,0.3112905615737156
413,AFWXF8CH TO J7SB3TH5,0.31094147863810495
283,2017_11 TO 9895DC6Q,0.31081995468934065
1119,2017_4 TO XSJ9KCBQ,0.30995014485198213
259,MXXBE2S3 TO VM7EP4IA,0.3092131920355472
341,356QDHJ7 TO FQVMU8GU,0.3080094275894715
904,2017_8 TO AMDVNRNA,0.3078956605701755
977,2017_5 TO 356QDHJ7,0.30785129666490896
364,7V9JCFSV TO AFWXF8CH,0.30701108255052323
1141,2017_6 TO Z56T9MF4,0.3069440920704847
718,F5SXURFA TO XGBBFQWX,0.30658989067881404
857,2017_5 TO KF3CZPHV,0.3065681953172884
296,9895DC6Q TO AMDVNRNA,0.3051477459355749
258,2017_8 TO MXXBE2S3,0.3046933002730323
960,8M9FQCNU TO DW9W8Z9I,0.30468044133476313
966,8M9FQCNU TO Z56T9MF4,0.3039860013693829
157,F5SXURFA TO GPBS8H6W,0.3037667204334621
935,2017_6 TO HTFNIQDD,0.30375536038489614
633,5G8U33QZ TO CDAJEXM8,0.30339059935041646
754,J7SB3TH5 TO Z56T9MF4,0.30303806026555247
251,KF3CZPHV TO MXXBE2S3,0.30268432234311193
1224,56QUJEMP TO XSJ9KCBQ,0.3025253427863829
363,FQVMU8GU TO XSJ9KCBQ,0.3021396391100645
981,2017_9 TO 356QDHJ7,0.3017699899949019
1033,2017_8 TO 56QUJEMP,0.30164758808875936
938,HTFNIQDD TO XGBBFQWX,0.30116384182286027
580,2017_7 TO 6UGSWD8D,0.3011279884383222
735,HTFNIQDD TO J7SB3TH5,0.3007446190256391
486,2017_11 TO NX42RPT2,0.3003534888998445
965,8M9FQCNU TO SMZ5P2JC,0.30024832799722634
73,8M9FQCNU TO T4S3K5ZT,0.3002445974043253
1103,2017_5 TO 56QUJEMP,0.29985826222994383
131,2017_9 TO 4C8T6PTV,0.29930214365839736
706,356QDHJ7 TO F5SXURFA,0.2986892369709204
733,J7SB3TH5 TO NINP5I8I,0.2959148275109642
332,FQVMU8GU TO J7SB3TH5,0.29567331238328487
267,DW9W8Z9I TO MXXBE2S3,0.295547341509492
235,9895DC6Q TO MXXBE2S3,0.29524631512863553
753,J7SB3TH5 TO SMZ5P2JC,0.2949714033660078
504,2017_11 TO T8P7HT8E,0.29478049505944404
327,6UGSWD8D TO FQVMU8GU,0.2941870418209753
618,DW9W8Z9I TO NX42RPT2,0.29407394688819766
648,2017_4 TO 5G8U33QZ,0.29405897256659264
602,KF3CZPHV TO NX42RPT2,0.29395507544385546
723,F5SXURFA TO Z56T9MF4,0.29305632762498157
1089,2017_4 TO 2017_5,0.2929757691772039
562,6UGSWD8D TO F5SXURFA,0.29293728843502254
246,F5SXURFA TO MXXBE2S3,0.2928900556228795
368,6UGSWD8D TO 7V9JCFSV,0.29265732106571707
1208,56QUJEMP TO SMZ5P2JC,0.2926479871298
154,GPBS8H6W TO NX42RPT2,0.2924047695286436
654,2017_1 TO 5G8U33QZ,0.2924042457730689
730,F96H6I58 TO J7SB3TH5,0.29223446059619707
62,5G8U33QZ TO T4S3K5ZT,0.29218000037639547
1118,2017_4 TO 56QUJEMP,0.2920552434989614
716,2017_9 TO F5SXURFA,0.29181464952109337
543,2017_10 TO 2017_4,0.2912543925998613
304,9895DC6Q TO T8P7HT8E,0.2912524871960849
385,7V9JCFSV TO VM7EP4IA,0.29092438335893855
1036,T8P7HT8E TO VM7EP4IA,0.29041385469702674
619,NX42RPT2 TO XGBBFQWX,0.28941901741452636
1015,2017_8 TO VM7EP4IA,0.28878681578095877
624,NX42RPT2 TO Z56T9MF4,0.2881894662383131
191,9895DC6Q TO UQ4WC79E,0.28806326277856575
564,6UGSWD8D TO CDAJEXM8,0.28797721273581156
405,ABX4R7K5 TO AFWXF8CH,0.2874337292634285
177,2017_9 TO GPBS8H6W,0.28724610746693124
770,CDAJEXM8 TO VM7EP4IA,0.2866538988614742
1092,2017_5 TO 2017_9,0.2864133373325415
151,2017_11 TO GPBS8H6W,0.28605442824635463
404,7V9JCFSV TO XSJ9KCBQ,0.28603354416254945
232,CZQ57NCZ TO UQ4WC79E,0.28580706789945864
1174,XGBBFQWX TO Z56T9MF4,0.28579422808955435
542,2017_10 TO 2017_5,0.2855929393662524
1098,2017_5 TO SMZ5P2JC,0.28548595634273677
130,2017_6 TO 4C8T6PTV,0.28545381530712444
595,5G8U33QZ TO NX42RPT2,0.2853387756767505
923,56QUJEMP TO AMDVNRNA,0.28521821975224304
992,356QDHJ7 TO 56QUJEMP,0.2851966723847168
976,356QDHJ7 TO T8P7HT8E,0.28504154299003925
613,2017_5 TO NX42RPT2,0.2850082380202015
320,56QUJEMP TO 9895DC6Q,0.2845574401252704
1085,GQPNFE6B TO T8P7HT8E,0.28441366547598124
268,MXXBE2S3 TO XGBBFQWX,0.2842678289400199
477,ABX4R7K5 TO SMZ5P2JC,0.2840182719676305
353,FQVMU8GU TO XGBBFQWX,0.2837315611881055
85,DW9W8Z9I TO T4S3K5ZT,0.28336737482023044
1102,2017_5 TO CZQ57NCZ,0.28332692853970076
64,F5SXURFA TO T4S3K5ZT,0.28302585137246794
849,HTFNIQDD TO KF3CZPHV,0.28286015242005735
459,ABX4R7K5 TO HTFNIQDD,0.28233888231523574
216,T9IJMSRB TO UQ4WC79E,0.28225789319232764
550,2017_10 TO H3HIEFKV,0.28215891527438464
429,2017_4 TO AFWXF8CH,0.28205853273616577
874,AMDVNRNA TO NINP5I8I,0.2817134283391002
973,2017_8 TO 356QDHJ7,0.28154289247879105
584,6UGSWD8D TO XGBBFQWX,0.28147768785641036
338,AMDVNRNA TO FQVMU8GU,0.2811222931050421
61,NX42RPT2 TO T4S3K5ZT,0.2807412467878406
623,NX42RPT2 TO SMZ5P2JC,0.28021879477323064
210,HTFNIQDD TO UQ4WC79E,0.27975094148489477
588,6UGSWD8D TO SMZ5P2JC,0.27956025575576393
594,6UGSWD8D TO XSJ9KCBQ,0.279163353860025
815,F96H6I58 TO GQPNFE6B,0.2791065615754347
767,356QDHJ7 TO CDAJEXM8,0.27839176451222847
744,2017_4 TO J7SB3TH5,0.2780630148442387
902,356QDHJ7 TO AMDVNRNA,0.27787621012480845
786,CDAJEXM8 TO GQPNFE6B,0.2777032170739093
1117,2017_4 TO CZQ57NCZ,0.2769711051294159
122,4C8T6PTV TO 9T2T3NWW,0.2763703739259862
490,2017_11 TO J7SB3TH5,0.27623364196619493
1024,2017_8 TO XGBBFQWX,0.2761007111932845
458,ABX4R7K5 TO AMDVNRNA,0.2759633847163596
492,2017_11 TO F96H6I58,0.27544445890492564
1145,2017_6 TO 56QUJEMP,0.27506959403046116
435,2017_1 TO AFWXF8CH,0.27475868503121537
639,5G8U33QZ TO HTFNIQDD,0.27448962035459634
460,8M9FQCNU TO ABX4R7K5,0.27444321999195087
449,5G8U33QZ TO ABX4R7K5,0.27399950854092947
1158,2017_9 TO XSJ9KCBQ,0.2732670219816844
999,2017_4 TO 9T2T3NWW,0.2721640371477303
1087,56QUJEMP TO T8P7HT8E,0.2720218689406405
993,356QDHJ7 TO XSJ9KCBQ,0.27188785356362954
872,56QUJEMP TO KF3CZPHV,0.27178879754524154
1109,2017_4 TO XGBBFQWX,0.27173517284414217
247,J7SB3TH5 TO MXXBE2S3,0.2714457247585651
309,2017_9 TO 9895DC6Q,0.2712098884057961
357,FQVMU8GU TO SMZ5P2JC,0.271024420166625
280,7V9JCFSV TO 9895DC6Q,0.2707496918721164
589,6UGSWD8D TO Z56T9MF4,0.2700469059845996
926,356QDHJ7 TO HTFNIQDD,0.269756466646663
1013,56QUJEMP TO 9T2T3NWW,0.26940872776398295
196,2017_11 TO UQ4WC79E,0.2693434521046555
263,2017_4 TO MXXBE2S3,0.2691151179636111
745,2017_7 TO J7SB3TH5,0.2688264061623311
863,KF3CZPHV TO XGBBFQWX,0.2678215711470504
239,ABX4R7K5 TO MXXBE2S3,0.2668993063847742
194,AFWXF8CH TO UQ4WC79E,0.2667138099350581
188,56QUJEMP TO GPBS8H6W,0.2667050518804617
1123,2017_7 TO XGBBFQWX,0.26653315880274997
884,2017_4 TO NINP5I8I,0.2665080637591072
321,9895DC6Q TO XSJ9KCBQ,0.26638027402842623
174,2017_4 TO GPBS8H6W,0.2659505111088216
302,9895DC6Q TO VM7EP4IA,0.26557785741180706
244,5G8U33QZ TO MXXBE2S3,0.2655660679609959
1107,2017_4 TO 2017_9,0.2650216581473479
443,56QUJEMP TO AFWXF8CH,0.26488085999389255
771,CDAJEXM8 TO T9IJMSRB,0.26486206136993506
219,2017_4 TO UQ4WC79E,0.26449099669646303
1073,2017_4 TO T8P7HT8E,0.26412396282864803
787,CDAJEXM8 TO CZQ57NCZ,0.26386939228217465
420,AFWXF8CH TO HTFNIQDD,0.26379649260584803
1135,2017_6 TO DW9W8Z9I,0.2630624071333807
868,KF3CZPHV TO Z56T9MF4,0.26270463979745995
881,NINP5I8I TO T9IJMSRB,0.2621874672645552
593,56QUJEMP TO 6UGSWD8D,0.26218472817569394
1041,2017_9 TO VM7EP4IA,0.2615975575046099
987,356QDHJ7 TO SMZ5P2JC,0.2615441235420044
1078,T8P7HT8E TO XGBBFQWX,0.2612890907757984
793,AMDVNRNA TO F96H6I58,0.2610791053936653
500,2017_11 TO 9T2T3NWW,0.26107223876044827
499,2017_11 TO 356QDHJ7,0.26106757786474943
421,8M9FQCNU TO AFWXF8CH,0.2605817946000526
231,GQPNFE6B TO UQ4WC79E,0.25958666203720293
983,356QDHJ7 TO XGBBFQWX,0.259166187245935
971,8M9FQCNU TO XSJ9KCBQ,0.25859675120168957
644,5G8U33QZ TO VM7EP4IA,0.25788103653666206
611,NX42RPT2 TO T9IJMSRB,0.25728154491573163
165,GPBS8H6W TO HTFNIQDD,0.25697658069855
273,MXXBE2S3 TO Z56T9MF4,0.2569105119665094
242,6UGSWD8D TO MXXBE2S3,0.2568379762052888
634,5G8U33QZ TO F96H6I58,0.25564831636641716
626,GQPNFE6B TO NX42RPT2,0.2555618864539828
1159,DW9W8Z9I TO XGBBFQWX,0.25541062665660874
81,2017_4 TO T4S3K5ZT,0.25538907748651907
104,4C8T6PTV TO ABX4R7K5,0.25527153800415336
1209,SMZ5P2JC TO XSJ9KCBQ,0.2550930233334554
387,7V9JCFSV TO T8P7HT8E,0.2545188456021885
775,2017_7 TO CDAJEXM8,0.2542490309050164
1093,2017_5 TO DW9W8Z9I,0.25411751484660283
913,AMDVNRNA TO DW9W8Z9I,0.25350445335386174
859,2017_7 TO KF3CZPHV,0.2519820209509682
848,AMDVNRNA TO KF3CZPHV,0.2516917880140316
743,2017_5 TO J7SB3TH5,0.25157445549222
796,356QDHJ7 TO F96H6I58,0.25147714245939334
1132,2017_7 TO 56QUJEMP,0.25125476022435533
1223,CZQ57NCZ TO XSJ9KCBQ,0.25113958073588516
1178,56QUJEMP TO XGBBFQWX,0.25092720010371994
818,F96H6I58 TO XSJ9KCBQ,0.25067981526211724
1096,2017_5 TO H3HIEFKV,0.25066214402191456
808,F96H6I58 TO XGBBFQWX,0.25051565119060126
114,4C8T6PTV TO F96H6I58,0.25050247167212125
389,2017_4 TO 7V9JCFSV,0.25050159338293154
50,GPBS8H6W TO T4S3K5ZT,0.25041238998427895
1056,2017_4 TO T9IJMSRB,0.24985681392268355
577,6UGSWD8D TO T8P7HT8E,0.24967980214071628
422,356QDHJ7 TO AFWXF8CH,0.2494418222271514
855,KF3CZPHV TO T9IJMSRB,0.2494316533709442
803,2017_4 TO F96H6I58,0.2490654914010182
738,9T2T3NWW TO J7SB3TH5,0.248821313309728
1133,2017_7 TO XSJ9KCBQ,0.24879522849972613
262,2017_5 TO MXXBE2S3,0.2487525261221324
945,GQPNFE6B TO HTFNIQDD,0.2485417167207491
979,2017_7 TO 356QDHJ7,0.24789826575340856
918,AMDVNRNA TO SMZ5P2JC,0.2469227136542158
96,T4S3K5ZT TO XSJ9KCBQ,0.245809898186228
76,2017_8 TO T4S3K5ZT,0.24532560968003203
1082,SMZ5P2JC TO T8P7HT8E,0.24518617697370637
1029,2017_8 TO Z56T9MF4,0.24514355311647518
138,4C8T6PTV TO Z56T9MF4,0.2449654299715095
802,2017_5 TO F96H6I58,0.2449606522312452
133,4C8T6PTV TO XGBBFQWX,0.24493583769166605
1034,2017_8 TO XSJ9KCBQ,0.24480454402236007
483,ABX4R7K5 TO XSJ9KCBQ,0.2443382266133861
1037,2017_5 TO VM7EP4IA,0.24400426248302565
418,AFWXF8CH TO NINP5I8I,0.24378437603379122
444,AFWXF8CH TO XSJ9KCBQ,0.24374375039635088
362,56QUJEMP TO FQVMU8GU,0.24347765148112877
77,T4S3K5ZT TO VM7EP4IA,0.24347694998033498
516,2017_11 TO Z56T9MF4,0.2433796976170589
1049,QVXBKCSS TO VM7EP4IA,0.24328447382109597
1169,DW9W8Z9I TO XSJ9KCBQ,0.24255729153808125
552,2017_10 TO SMZ5P2JC,0.2423542367000252
1191,H3HIEFKV TO Z56T9MF4,0.2422862399894098
390,2017_7 TO 7V9JCFSV,0.24212296752058227
955,2017_5 TO 8M9FQCNU,0.24169298812991702
929,HTFNIQDD TO VM7EP4IA,0.24143038014192475
519,2017_11 TO CZQ57NCZ,0.24140165445619588
183,GPBS8H6W TO SMZ5P2JC,0.24086981497973126
147,FQVMU8GU TO GPBS8H6W,0.2408243977543325
323,AFWXF8CH TO FQVMU8GU,0.24080348335329238
1045,H3HIEFKV TO VM7EP4IA,0.24066763608409447
727,56QUJEMP TO F5SXURFA,0.24040615215632766
1076,2017_9 TO T8P7HT8E,0.2400262071764936
301,2017_8 TO 9895DC6Q,0.2398077814362065
956,2017_4 TO 8M9FQCNU,0.23972792482265348
521,2017_11 TO XSJ9KCBQ,0.23936731607946438
628,56QUJEMP TO NX42RPT2,0.23904475846711215
256,356QDHJ7 TO MXXBE2S3,0.2389805716337271
315,9895DC6Q TO SMZ5P2JC,0.2385320724616954
168,9T2T3NWW TO GPBS8H6W,0.23844382701681976
160,F96H6I58 TO GPBS8H6W,0.23811110446875772
1086,CZQ57NCZ TO T8P7HT8E,0.23803082227850614
